truth_table,mean_certificate_size,anf_terms_degree_1,khrapchenko_product,decision_tree_leaf_count,target_NAND,lower_NAND,upper_NAND,position_NAND,target_NOR,lower_NOR,upper_NOR,position_NOR,target_AND_OR_NOT,lower_AND_OR_NOT,upper_AND_OR_NOT,position_AND_OR_NOT
33501,2.4375,2,4.0,8,11.0,4.0,21.75,0.4507042253521127,13.0,4.0,21.75,0.5633802816901409,11.0,4.0,13.11111111111111,0.8780487804878049
33502,2.5,3,4.0,8,11.0,4.0,21.75,0.4507042253521127,11.0,4.0,21.75,0.4507042253521127,11.0,4.0,13.11111111111111,0.8780487804878049
33503,2.3125,1,3.111111111111111,7,9.0,3.111111111111111,19.5,0.4203389830508475,10.0,3.111111111111111,19.5,0.48135593220338985,9.0,3.111111111111111,11.666666666666666,0.8051948051948052
33504,2.4375,0,3.5636363636363635,9,13.0,3.5636363636363635,24.0,0.51067615658363,11.0,3.5636363636363635,24.0,0.4128113879003559,10.0,3.5636363636363635,14.555555555555555,0.676530049623231
33505,2.6875,4,5.4,11,16.0,5.4,28.5,0.5021645021645021,13.0,5.4,28.5,0.37229437229437223,13.0,5.4,17.444444444444443,0.7140221402214023
33506,2.4375,1,3.2666666666666666,8,10.0,3.2666666666666666,21.75,0.41839495040577096,10.0,3.2666666666666666,21.75,0.41839495040577096,9.0,3.2666666666666666,13.11111111111111,0.6839729119638825
33507,2.5625,3,4.063492063492063,10,13.0,4.063492063492063,26.25,0.44786263637989626,10.0,4.063492063492063,26.25,0.312645322840279,10.0,4.063492063492063,16.0,0.5811170212765957
33508,2.6875,1,4.266666666666667,9,14.0,4.266666666666667,24.0,0.543918918918919,14.0,4.266666666666667,24.0,0.543918918918919,12.0,4.266666666666667,14.555555555555555,0.8488120950323976
33509,2.8125,3,5.142857142857143,10,15.0,5.142857142857143,26.25,0.5143824027072759,14.0,5.142857142857143,26.25,0.467005076142132,13.0,5.142857142857143,16.0,0.8157894736842105
33510,2.625,2,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,11.0,4.063492063492063,21.75,0.44873233116446043,10.0,4.063492063492063,13.11111111111111,0.7666666666666667
33511,2.75,2,4.0,9,13.0,4.0,24.0,0.5,11.0,4.0,24.0,0.4,11.0,4.0,14.555555555555555,0.7578947368421053
33512,2.625,0,4.266666666666667,11,15.0,4.266666666666667,28.5,0.48418156808803303,15.0,4.266666666666667,28.5,0.48418156808803303,12.0,4.266666666666667,17.444444444444443,0.6627318718381114
33513,2.9375,4,6.34920634920635,12,17.0,6.34920634920635,30.75,0.47747601235973325,16.0,6.34920634920635,30.75,0.4364937388193202,14.0,6.34920634920635,18.88888888888889,0.689873417721519
33514,2.3125,1,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,12.0,3.111111111111111,24.0,0.4734042553191489,9.0,3.111111111111111,14.555555555555555,0.6019417475728156
33515,2.5,3,4.0,10,11.0,4.0,26.25,0.3595505617977528,11.0,4.0,26.25,0.3595505617977528,10.0,4.0,16.0,0.5833333333333334
33516,2.4375,1,4.063492063492063,9,12.0,4.063492063492063,24.0,0.4482484076433121,13.0,4.063492063492063,24.0,0.4984076433121019,10.0,4.063492063492063,14.555555555555555,0.6611195158850227
33517,2.625,3,5.0625,10,15.0,5.0625,26.25,0.5162241887905604,15.0,5.0625,26.25,0.5162241887905604,14.0,5.0625,16.0,0.9085714285714286
33518,2.25,2,3.0625,8,9.0,3.0625,21.75,0.3712374581939799,11.0,3.0625,21.75,0.4782608695652174,8.0,3.0625,13.11111111111111,0.5908776779543884
33519,2.3125,2,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,11.0,3.111111111111111,24.0,0.425531914893617,11.0,3.111111111111111,14.555555555555555,0.7766990291262136
33520,2.25,1,3.2666666666666666,7,11.0,3.2666666666666666,19.5,0.5379876796714579,10.0,3.2666666666666666,19.5,0.4763860369609856,9.0,3.2666666666666666,11.666666666666666,0.8015873015873017
33521,2.375,3,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,11.0,4.063492063492063,24.0,0.3980891719745223,11.0,4.063492063492063,14.555555555555555,0.7564296520423601
33522,2.25,2,3.111111111111111,7,9.0,3.111111111111111,19.5,0.4203389830508475,10.0,3.111111111111111,19.5,0.48135593220338985,8.0,3.111111111111111,11.666666666666666,0.6883116883116883
33523,2.1875,2,3.0625,8,9.0,3.0625,21.75,0.3712374581939799,9.0,3.0625,21.75,0.3712374581939799,8.0,3.0625,13.11111111111111,0.5908776779543884
33524,2.5625,2,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,13.0,4.063492063492063,24.0,0.4984076433121019,11.0,4.063492063492063,14.555555555555555,0.7564296520423601
33525,2.4375,2,4.0,8,11.0,4.0,21.75,0.4507042253521127,13.0,4.0,21.75,0.5633802816901409,11.0,4.0,13.11111111111111,0.8780487804878049
33526,2.5,3,4.0,8,11.0,4.0,21.75,0.4507042253521127,11.0,4.0,21.75,0.4507042253521127,11.0,4.0,13.11111111111111,0.8780487804878049
33527,2.3125,1,3.111111111111111,7,9.0,3.111111111111111,19.5,0.4203389830508475,10.0,3.111111111111111,19.5,0.48135593220338985,9.0,3.111111111111111,11.666666666666666,0.8051948051948052
33528,2.4375,1,4.063492063492063,9,12.0,4.063492063492063,24.0,0.4482484076433121,13.0,4.063492063492063,24.0,0.4984076433121019,10.0,4.063492063492063,14.555555555555555,0.6611195158850227
33529,2.625,3,5.0625,10,15.0,5.0625,26.25,0.5162241887905604,15.0,5.0625,26.25,0.5162241887905604,14.0,5.0625,16.0,0.9085714285714286
33530,2.25,2,3.0625,8,9.0,3.0625,21.75,0.3712374581939799,11.0,3.0625,21.75,0.4782608695652174,8.0,3.0625,13.11111111111111,0.5908776779543884
33531,2.3125,2,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,11.0,3.111111111111111,24.0,0.425531914893617,11.0,3.111111111111111,14.555555555555555,0.7766990291262136
33532,2.4375,2,4.0,8,12.0,4.0,21.75,0.5070422535211268,12.0,4.0,21.75,0.5070422535211268,10.0,4.0,13.11111111111111,0.7682926829268293
33533,2.4375,2,4.063492063492063,9,14.0,4.063492063492063,24.0,0.5485668789808917,13.0,4.063492063492063,24.0,0.4984076433121019,12.0,4.063492063492063,14.555555555555555,0.8517397881996974
33534,2.3125,3,3.111111111111111,8,10.0,3.111111111111111,21.75,0.42324888226527574,11.0,3.111111111111111,21.75,0.47690014903129657,9.0,3.111111111111111,13.11111111111111,0.6888888888888889
33535,1.75,1,2.4,6,7.0,2.4,17.25,0.3771043771043771,10.0,2.4,17.25,0.5791245791245792,7.0,2.4,10.222222222222221,0.7159090909090909
33536,1.75,1,2.5641025641025643,6,10.0,2.5641025641025643,17.25,0.5744216499345264,11.0,2.5641025641025643,17.25,0.6425141859450022,6.0,2.5641025641025643,10.222222222222221,0.5792410714285715
33537,2.3125,3,3.0,8,12.0,3.0,21.75,0.5333333333333333,11.0,3.0,21.75,0.48,8.0,3.0,13.11111111111111,0.5934065934065934
33538,2.3125,2,3.0,8,12.0,3.0,21.75,0.5333333333333333,12.0,3.0,21.75,0.5333333333333333,8.0,3.0,13.11111111111111,0.5934065934065934
33539,2.125,2,2.6181818181818177,6,8.0,2.6181818181818177,17.25,0.4361602982292638,11.0,2.6181818181818177,17.25,0.641192917054986,6.0,2.6181818181818177,10.222222222222221,0.57624867162593
33540,2.5,2,4.083333333333334,9,14.0,4.083333333333334,24.0,0.5481171548117155,13.0,4.083333333333334,24.0,0.497907949790795,10.0,4.083333333333334,14.555555555555555,0.6604774535809018
33541,2.5,2,3.5636363636363635,8,12.0,3.5636363636363635,21.75,0.5188702824293927,12.0,3.5636363636363635,21.75,0.5188702824293927,9.0,3.5636363636363635,13.11111111111111,0.6741430385103682
33542,2.6875,3,4.654545454545455,10,16.0,4.654545454545455,26.25,0.5716691222900442,13.0,4.654545454545455,26.25,0.432750999789518,11.0,4.654545454545455,16.0,0.6474358974358975
33543,2.375,1,3.2666666666666666,8,11.0,3.2666666666666666,21.75,0.47249774571686204,12.0,3.2666666666666666,21.75,0.5266005410279532,8.0,3.2666666666666666,13.11111111111111,0.582392776523702
33544,2.4375,1,4.083333333333334,8,13.0,4.083333333333334,21.75,0.5613207547169812,13.0,4.083333333333334,21.75,0.5613207547169812,10.0,4.083333333333334,13.11111111111111,0.7661538461538462
33545,2.5625,3,4.654545454545455,9,16.0,4.654545454545455,24.0,0.638157894736842,14.0,4.654545454545455,24.0,0.5347744360902256,12.0,4.654545454545455,14.555555555555555,0.8428892062844315
33546,2.4375,2,3.5636363636363635,8,12.0,3.5636363636363635,21.75,0.5188702824293927,13.0,3.5636363636363635,21.75,0.5738565358660335,9.0,3.5636363636363635,13.11111111111111,0.6741430385103682
33547,2.25,2,3.2666666666666666,7,10.0,3.2666666666666666,19.5,0.4763860369609856,12.0,3.2666666666666666,19.5,0.5995893223819302,9.0,3.2666666666666666,11.666666666666666,0.8015873015873017
33548,2.5,2,4.654545454545455,8,12.0,4.654545454545455,21.75,0.48816804041478323,13.0,4.654545454545455,21.75,0.5466631215102365,9.0,4.654545454545455,13.11111111111111,0.6321070234113713
33549,2.625,2,4.266666666666667,9,14.0,4.266666666666667,24.0,0.543918918918919,14.0,4.266666666666667,24.0,0.543918918918919,11.0,4.266666666666667,14.555555555555555,0.7516198704103673
33550,2.625,3,4.266666666666667,9,15.0,4.266666666666667,24.0,0.5945945945945946,13.0,4.266666666666667,24.0,0.49324324324324326,10.0,4.266666666666667,14.555555555555555,0.654427645788337
33551,2.25,1,3.111111111111111,7,9.0,3.111111111111111,19.5,0.4203389830508475,12.0,3.111111111111111,19.5,0.6033898305084746,7.0,3.111111111111111,11.666666666666666,0.5714285714285715
33552,2.5,2,4.083333333333334,9,14.0,4.083333333333334,24.0,0.5481171548117155,13.0,4.083333333333334,24.0,0.497907949790795,10.0,4.083333333333334,14.555555555555555,0.6604774535809018
33553,2.5,2,3.5636363636363635,8,12.0,3.5636363636363635,21.75,0.5188702824293927,12.0,3.5636363636363635,21.75,0.5188702824293927,9.0,3.5636363636363635,13.11111111111111,0.6741430385103682
33554,2.6875,3,4.654545454545455,10,16.0,4.654545454545455,26.25,0.5716691222900442,13.0,4.654545454545455,26.25,0.432750999789518,11.0,4.654545454545455,16.0,0.6474358974358975
33555,2.375,1,3.2666666666666666,8,11.0,3.2666666666666666,21.75,0.47249774571686204,12.0,3.2666666666666666,21.75,0.5266005410279532,8.0,3.2666666666666666,13.11111111111111,0.582392776523702
33556,2.9375,3,5.890909090909092,10,18.0,5.890909090909092,26.25,0.643893726278187,15.0,5.890909090909092,26.25,0.49653940611743685,13.0,5.890909090909092,16.0,0.802158273381295
33557,2.8125,1,4.266666666666667,9,14.0,4.266666666666667,24.0,0.543918918918919,14.0,4.266666666666667,24.0,0.543918918918919,11.0,4.266666666666667,14.555555555555555,0.7516198704103673
33558,3.25,4,6.666666666666667,12,20.0,6.666666666666667,30.75,0.5951557093425606,17.0,6.666666666666667,30.75,0.47058823529411764,14.0,6.666666666666667,18.88888888888889,0.6818181818181818
33559,2.8125,0,4.063492063492063,10,12.0,4.063492063492063,26.25,0.4027901985333572,15.0,4.063492063492063,26.25,0.5380075120729745,10.0,4.063492063492063,16.0,0.5811170212765957
33560,2.9375,2,5.890909090909092,10,17.0,5.890909090909092,26.25,0.594775619557937,16.0,5.890909090909092,26.25,0.5456575128376869,13.0,5.890909090909092,16.0,0.802158273381295
33561,2.875,2,5.4,9,16.0,5.4,24.0,0.6236559139784945,15.0,5.4,24.0,0.5698924731182795,13.0,5.4,14.555555555555555,0.9393203883495146
33562,2.875,3,5.4,10,17.0,5.4,26.25,0.6043165467625898,15.0,5.4,26.25,0.5083932853717026,13.0,5.4,16.0,0.8113207547169812
33563,2.5625,1,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,14.0,4.063492063492063,24.0,0.5485668789808917,11.0,4.063492063492063,14.555555555555555,0.7564296520423601
33564,3.125,3,6.666666666666667,10,17.0,6.666666666666667,26.25,0.5787234042553191,17.0,6.666666666666667,26.25,0.5787234042553191,13.0,6.666666666666667,16.0,0.7857142857142858
33565,3.0625,1,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,16.0,5.142857142857143,24.0,0.6287878787878788,13.0,5.142857142857143,14.555555555555555,0.9409780775716696
33566,3.1875,4,6.34920634920635,11,19.0,6.34920634920635,28.5,0.6162665711214618,17.0,6.34920634920635,28.5,0.5259763525618057,14.0,6.34920634920635,17.444444444444443,0.7796852646638055
33567,2.6875,0,4.0,9,12.0,4.0,24.0,0.45,15.0,4.0,24.0,0.6,10.0,4.0,14.555555555555555,0.6631578947368422
33568,2.4375,1,4.083333333333334,8,13.0,4.083333333333334,21.75,0.5613207547169812,13.0,4.083333333333334,21.75,0.5613207547169812,10.0,4.083333333333334,13.11111111111111,0.7661538461538462
33569,2.5625,3,4.654545454545455,9,16.0,4.654545454545455,24.0,0.638157894736842,14.0,4.654545454545455,24.0,0.5347744360902256,12.0,4.654545454545455,14.555555555555555,0.8428892062844315
33570,2.4375,2,3.5636363636363635,8,12.0,3.5636363636363635,21.75,0.5188702824293927,13.0,3.5636363636363635,21.75,0.5738565358660335,9.0,3.5636363636363635,13.11111111111111,0.6741430385103682
33571,2.25,2,3.2666666666666666,7,10.0,3.2666666666666666,19.5,0.4763860369609856,12.0,3.2666666666666666,19.5,0.5995893223819302,9.0,3.2666666666666666,11.666666666666666,0.8015873015873017
33572,2.9375,2,5.890909090909092,10,17.0,5.890909090909092,26.25,0.594775619557937,16.0,5.890909090909092,26.25,0.5456575128376869,13.0,5.890909090909092,16.0,0.802158273381295
33573,2.875,2,5.4,9,16.0,5.4,24.0,0.6236559139784945,15.0,5.4,24.0,0.5698924731182795,13.0,5.4,14.555555555555555,0.9393203883495146
33574,2.875,3,5.4,10,17.0,5.4,26.25,0.6043165467625898,15.0,5.4,26.25,0.5083932853717026,13.0,5.4,16.0,0.8113207547169812
33575,2.5625,1,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,14.0,4.063492063492063,24.0,0.5485668789808917,11.0,4.063492063492063,14.555555555555555,0.7564296520423601
33576,2.75,1,5.890909090909092,10,16.0,5.890909090909092,26.25,0.5456575128376869,16.0,5.890909090909092,26.25,0.5456575128376869,13.0,5.890909090909092,16.0,0.802158273381295
33577,2.875,3,6.666666666666667,11,18.0,6.666666666666667,28.5,0.564885496183206,17.0,6.666666666666667,28.5,0.5190839694656488,15.0,6.666666666666667,17.444444444444443,0.8659793814432991
33578,2.625,2,4.266666666666667,9,13.0,4.266666666666667,24.0,0.49324324324324326,15.0,4.266666666666667,24.0,0.5945945945945946,11.0,4.266666666666667,14.555555555555555,0.7516198704103673
33579,2.4375,2,4.063492063492063,9,11.0,4.063492063492063,24.0,0.3980891719745223,14.0,4.063492063492063,24.0,0.5485668789808917,10.0,4.063492063492063,14.555555555555555,0.6611195158850227
33580,2.875,2,6.666666666666667,9,16.0,6.666666666666667,24.0,0.5961538461538461,16.0,6.666666666666667,24.0,0.5961538461538461,12.0,6.666666666666667,14.555555555555555,0.8028169014084507
33581,2.9375,2,6.34920634920635,10,18.0,6.34920634920635,26.25,0.6356929212362911,17.0,6.34920634920635,26.25,0.5854436689930209,14.0,6.34920634920635,16.0,0.8963815789473684
33582,2.8125,3,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,15.0,5.142857142857143,24.0,0.5757575757575758,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
33583,2.4375,1,4.0,8,11.0,4.0,21.75,0.4507042253521127,14.0,4.0,21.75,0.6197183098591549,10.0,4.0,13.11111111111111,0.7682926829268293
33584,2.5,2,4.654545454545455,8,12.0,4.654545454545455,21.75,0.48816804041478323,13.0,4.654545454545455,21.75,0.5466631215102365,9.0,4.654545454545455,13.11111111111111,0.6321070234113713
33585,2.625,2,4.266666666666667,9,14.0,4.266666666666667,24.0,0.543918918918919,14.0,4.266666666666667,24.0,0.543918918918919,11.0,4.266666666666667,14.555555555555555,0.7516198704103673
33586,2.625,3,4.266666666666667,9,15.0,4.266666666666667,24.0,0.5945945945945946,13.0,4.266666666666667,24.0,0.49324324324324326,10.0,4.266666666666667,14.555555555555555,0.654427645788337
33587,2.25,1,3.111111111111111,7,9.0,3.111111111111111,19.5,0.4203389830508475,12.0,3.111111111111111,19.5,0.6033898305084746,7.0,3.111111111111111,11.666666666666666,0.5714285714285715
33588,3.125,3,6.666666666666667,10,17.0,6.666666666666667,26.25,0.5787234042553191,17.0,6.666666666666667,26.25,0.5787234042553191,13.0,6.666666666666667,16.0,0.7857142857142858
33589,3.0625,1,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,16.0,5.142857142857143,24.0,0.6287878787878788,13.0,5.142857142857143,14.555555555555555,0.9409780775716696
33590,3.1875,4,6.34920634920635,11,19.0,6.34920634920635,28.5,0.6162665711214618,17.0,6.34920634920635,28.5,0.5259763525618057,14.0,6.34920634920635,17.444444444444443,0.7796852646638055
33591,2.6875,0,4.0,9,12.0,4.0,24.0,0.45,15.0,4.0,24.0,0.6,10.0,4.0,14.555555555555555,0.6631578947368422
33592,2.875,2,6.666666666666667,9,16.0,6.666666666666667,24.0,0.5961538461538461,16.0,6.666666666666667,24.0,0.5961538461538461,12.0,6.666666666666667,14.555555555555555,0.8028169014084507
33593,2.9375,2,6.34920634920635,10,18.0,6.34920634920635,26.25,0.6356929212362911,17.0,6.34920634920635,26.25,0.5854436689930209,14.0,6.34920634920635,16.0,0.8963815789473684
33594,2.8125,3,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,15.0,5.142857142857143,24.0,0.5757575757575758,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
33595,2.4375,1,4.0,8,11.0,4.0,21.75,0.4507042253521127,14.0,4.0,21.75,0.6197183098591549,10.0,4.0,13.11111111111111,0.7682926829268293
33596,3.0625,3,7.682539682539683,9,15.0,7.682539682539683,24.0,0.5097276264591439,17.0,7.682539682539683,24.0,0.632295719844358,12.0,7.682539682539683,14.555555555555555,0.7736720554272517
33597,3.125,1,6.25,10,17.0,6.25,26.25,0.5875,18.0,6.25,26.25,0.6375,14.0,6.25,16.0,0.8974358974358975
33598,3.125,4,6.25,10,17.0,6.25,26.25,0.5875,17.0,6.25,26.25,0.5875,13.0,6.25,16.0,0.7948717948717948
33599,2.5625,0,4.063492063492063,8,9.0,4.063492063492063,21.75,0.3356517837110164,15.0,4.063492063492063,21.75,0.6748934260713484,9.0,4.063492063492063,13.11111111111111,0.656140350877193
33600,2.4375,1,4.083333333333334,8,14.0,4.083333333333334,21.75,0.6179245283018868,13.0,4.083333333333334,21.75,0.5613207547169812,10.0,4.083333333333334,13.11111111111111,0.7661538461538462
33601,2.5,3,4.654545454545455,9,14.0,4.654545454545455,24.0,0.5347744360902256,12.0,4.654545454545455,24.0,0.431390977443609,10.0,4.654545454545455,14.555555555555555,0.6408896143644154
33602,2.625,2,4.654545454545455,9,16.0,4.654545454545455,24.0,0.638157894736842,13.0,4.654545454545455,24.0,0.4830827067669172,11.0,4.654545454545455,14.555555555555555,0.7418894103244236
33603,2.375,2,4.266666666666667,7,12.0,4.266666666666667,19.5,0.5733041575492341,12.0,4.266666666666667,19.5,0.5733041575492341,9.0,4.266666666666667,11.666666666666666,0.7747747747747749
33604,2.5625,2,4.654545454545455,8,13.0,4.654545454545455,21.75,0.5466631215102365,13.0,4.654545454545455,21.75,0.5466631215102365,10.0,4.654545454545455,13.11111111111111,0.7503583373148591
33605,2.625,2,4.266666666666667,9,13.0,4.266666666666667,24.0,0.49324324324324326,12.0,4.266666666666667,24.0,0.4425675675675676,10.0,4.266666666666667,14.555555555555555,0.654427645788337
33606,2.8125,3,5.4,9,15.0,5.4,24.0,0.5698924731182795,14.0,5.4,24.0,0.5161290322580645,11.0,5.4,14.555555555555555,0.720873786407767
33607,2.5625,1,4.063492063492063,7,11.0,4.063492063492063,19.5,0.5141388174807198,13.0,4.063492063492063,19.5,0.6437017994858611,9.0,4.063492063492063,11.666666666666666,0.7807933194154489
33608,2.8125,1,5.890909090909092,10,16.0,5.890909090909092,26.25,0.5456575128376869,16.0,5.890909090909092,26.25,0.5456575128376869,13.0,5.890909090909092,16.0,0.802158273381295
33609,2.9375,3,6.666666666666667,11,18.0,6.666666666666667,28.5,0.564885496183206,16.0,6.666666666666667,28.5,0.47328244274809156,15.0,6.666666666666667,17.444444444444443,0.8659793814432991
33610,2.875,2,5.4,9,16.0,5.4,24.0,0.6236559139784945,16.0,5.4,24.0,0.6236559139784945,12.0,5.4,14.555555555555555,0.8300970873786407
33611,2.625,2,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,15.0,5.142857142857143,24.0,0.5757575757575758,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
33612,2.6875,2,5.4,9,13.0,5.4,24.0,0.4623655913978494,15.0,5.4,24.0,0.5698924731182795,11.0,5.4,14.555555555555555,0.720873786407767
33613,2.8125,2,5.142857142857143,10,15.0,5.142857142857143,26.25,0.5143824027072759,15.0,5.142857142857143,26.25,0.5143824027072759,13.0,5.142857142857143,16.0,0.8157894736842105
33614,2.8125,3,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,15.0,5.142857142857143,24.0,0.5757575757575758,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
33615,2.4375,1,4.0,8,11.0,4.0,21.75,0.4507042253521127,14.0,4.0,21.75,0.6197183098591549,10.0,4.0,13.11111111111111,0.7682926829268293
33616,2.5625,2,4.654545454545455,8,13.0,4.654545454545455,21.75,0.5466631215102365,13.0,4.654545454545455,21.75,0.5466631215102365,10.0,4.654545454545455,13.11111111111111,0.7503583373148591
33617,2.625,2,4.266666666666667,9,13.0,4.266666666666667,24.0,0.49324324324324326,12.0,4.266666666666667,24.0,0.4425675675675676,10.0,4.266666666666667,14.555555555555555,0.654427645788337
33618,2.8125,3,5.4,9,15.0,5.4,24.0,0.5698924731182795,14.0,5.4,24.0,0.5161290322580645,11.0,5.4,14.555555555555555,0.720873786407767
33619,2.5625,1,4.063492063492063,7,11.0,4.063492063492063,19.5,0.5141388174807198,13.0,4.063492063492063,19.5,0.6437017994858611,9.0,4.063492063492063,11.666666666666666,0.7807933194154489
33620,2.8125,3,5.4,9,15.0,5.4,24.0,0.5698924731182795,14.0,5.4,24.0,0.5161290322580645,11.0,5.4,14.555555555555555,0.720873786407767
33621,2.5625,1,4.063492063492063,7,11.0,4.063492063492063,19.5,0.5141388174807198,13.0,4.063492063492063,19.5,0.6437017994858611,9.0,4.063492063492063,11.666666666666666,0.7807933194154489
33622,3.125,4,6.34920634920635,11,17.0,6.34920634920635,28.5,0.5259763525618057,17.0,6.34920634920635,28.5,0.5259763525618057,12.0,6.34920634920635,17.444444444444443,0.5994277539341918
33623,2.625,0,4.0,9,9.0,4.0,24.0,0.3,15.0,4.0,24.0,0.6,8.0,4.0,14.555555555555555,0.4736842105263158
33624,3.125,2,6.666666666666667,10,16.0,6.666666666666667,26.25,0.5276595744680851,17.0,6.666666666666667,26.25,0.5787234042553191,13.0,6.666666666666667,16.0,0.7857142857142858
33625,3.125,2,6.34920634920635,11,18.0,6.34920634920635,28.5,0.5711214618416338,17.0,6.34920634920635,28.5,0.5259763525618057,15.0,6.34920634920635,17.444444444444443,0.8698140200286124
33626,3.0625,3,6.34920634920635,9,15.0,6.34920634920635,24.0,0.5467625899280575,17.0,6.34920634920635,24.0,0.6600719424460431,12.0,6.34920634920635,14.555555555555555,0.8104448742746615
33627,2.8125,1,5.0625,9,13.0,5.0625,24.0,0.47194719471947194,16.0,5.0625,24.0,0.6303630363036303,12.0,5.0625,14.555555555555555,0.8361375274323336
33628,3.0625,3,6.34920634920635,9,15.0,6.34920634920635,24.0,0.5467625899280575,17.0,6.34920634920635,24.0,0.6600719424460431,12.0,6.34920634920635,14.555555555555555,0.8104448742746615
33629,2.8125,1,5.0625,9,13.0,5.0625,24.0,0.47194719471947194,16.0,5.0625,24.0,0.6303630363036303,12.0,5.0625,14.555555555555555,0.8361375274323336
33630,3.125,4,6.25,10,17.0,6.25,26.25,0.5875,17.0,6.25,26.25,0.5875,13.0,6.25,16.0,0.7948717948717948
33631,2.5625,0,4.063492063492063,8,9.0,4.063492063492063,21.75,0.3356517837110164,15.0,4.063492063492063,21.75,0.6748934260713484,9.0,4.063492063492063,13.11111111111111,0.656140350877193
33632,2.8125,1,5.890909090909092,10,16.0,5.890909090909092,26.25,0.5456575128376869,16.0,5.890909090909092,26.25,0.5456575128376869,13.0,5.890909090909092,16.0,0.802158273381295
33633,2.9375,3,6.666666666666667,11,18.0,6.666666666666667,28.5,0.564885496183206,16.0,6.666666666666667,28.5,0.47328244274809156,15.0,6.666666666666667,17.444444444444443,0.8659793814432991
33634,2.875,2,5.4,9,16.0,5.4,24.0,0.6236559139784945,16.0,5.4,24.0,0.6236559139784945,12.0,5.4,14.555555555555555,0.8300970873786407
33635,2.625,2,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,15.0,5.142857142857143,24.0,0.5757575757575758,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
33636,3.125,2,6.666666666666667,10,16.0,6.666666666666667,26.25,0.5276595744680851,17.0,6.666666666666667,26.25,0.5787234042553191,13.0,6.666666666666667,16.0,0.7857142857142858
33637,3.125,2,6.34920634920635,11,18.0,6.34920634920635,28.5,0.5711214618416338,17.0,6.34920634920635,28.5,0.5259763525618057,15.0,6.34920634920635,17.444444444444443,0.8698140200286124
33638,3.0625,3,6.34920634920635,9,15.0,6.34920634920635,24.0,0.5467625899280575,17.0,6.34920634920635,24.0,0.6600719424460431,12.0,6.34920634920635,14.555555555555555,0.8104448742746615
33639,2.8125,1,5.0625,9,13.0,5.0625,24.0,0.47194719471947194,16.0,5.0625,24.0,0.6303630363036303,12.0,5.0625,14.555555555555555,0.8361375274323336
33640,3.3125,1,8.066666666666666,12,19.0,8.066666666666666,30.75,0.5260837619397501,20.0,8.066666666666666,30.75,0.5701689933872153,15.0,8.066666666666666,18.88888888888889,0.73305954825462
33641,3.375,3,9.142857142857142,13,20.0,9.142857142857142,33.0,0.4970059880239521,20.0,9.142857142857142,33.0,0.4970059880239521,17.0,9.142857142857142,20.333333333333332,0.7914893617021278
33642,3.1875,2,6.34920634920635,11,17.0,6.34920634920635,28.5,0.5259763525618057,19.0,6.34920634920635,28.5,0.6162665711214618,14.0,6.34920634920635,17.444444444444443,0.7796852646638055
33643,2.9375,2,6.25,11,15.0,6.25,28.5,0.43820224719101125,19.0,6.25,28.5,0.6179775280898876,14.0,6.25,17.444444444444443,0.7816377171215882
33644,3.1875,2,7.682539682539683,11,16.0,7.682539682539683,28.5,0.447579107891727,19.0,7.682539682539683,28.5,0.5916889058330156,13.0,7.682539682539683,17.444444444444443,0.6471544715447156
33645,3.25,2,7.5625,12,18.0,7.5625,30.75,0.49326145552560646,20.0,7.5625,30.75,0.5795148247978437,16.0,7.5625,18.88888888888889,0.8332311465358675
33646,3.125,3,6.25,10,15.0,6.25,26.25,0.4875,18.0,6.25,26.25,0.6375,13.0,6.25,16.0,0.7948717948717948
33647,2.75,1,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,18.0,5.142857142857143,26.25,0.6565143824027073,13.0,5.142857142857143,16.0,0.8157894736842105
33648,2.6875,2,5.4,9,13.0,5.4,24.0,0.4623655913978494,15.0,5.4,24.0,0.5698924731182795,11.0,5.4,14.555555555555555,0.720873786407767
