truth_table,inputs,exact_minimum_gates,classical_lower_k_plus_1,existing_upper_k_plus_1,khrapchenko_product,decision_tree_leaf_count,mean_certificate_size,maximum_certificate_size,mean_certificate_size_output_0,mean_certificate_size_output_1,anf_terms_degree_0,fourier_negative_degree_0,anf_terms_degree_1,fourier_negative_degree_1,anf_terms_degree_2,fourier_negative_degree_2,anf_terms_degree_3,fourier_negative_degree_3,anf_terms_degree_4,fourier_negative_degree_4,and_factorable_partitions,or_factorable_partitions,canalizing_variable_count,restriction_upper_k_plus_1,factor_upper_k_plus_1,classical_width,restriction_gain,factor_gain,construction_upper_k_plus_1,exact_k_plus_1,true_slack,predicted_residual_slack,learned_reduction_beyond_construction,refined_upper_k_plus_1,cohort,covered,violation,residual_slack,model,risk_stratum,predicted_residual_slack_v3,selective_reduction,selective_upper_k_plus_1,covered_v3
1162955354,5,13,4.959514170040486,21.0,4.959514170040486,10.0,2.75,4.0,2.421052631578948,3.230769230769231,0.0,1.0,3.0,1.0,3.0,5.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,15.0,189.0,16.040485829959515,6.0,0.0,15.0,14,7.0,1.5232988390975295,0.0,15.0,random_reference,True,0.0,1.0,teacher,low,1.588753933927206,0.0,15.0,True
2949557243,5,13,3.5217391304347827,21.0,3.5217391304347827,11.0,2.6875,4.0,3.555555555555556,2.347826086956522,1.0,0.0,2.0,2.0,5.0,4.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,17.0,189.0,17.47826086956522,4.0,0.0,17.0,14,7.0,1.6288135187680908,0.0,17.0,random_reference,True,0.0,3.0,teacher,medium,2.0976692172109668,0.0,17.0,True
3624393732,5,13,4.4089068825910935,22.0,4.4089068825910935,11.0,2.90625,4.0,2.631578947368421,3.3076923076923075,0.0,1.0,2.0,3.0,6.0,5.0,5.0,7.0,2.0,4.0,0.0,0.0,0.0,16.0,189.0,17.591093117408906,6.0,0.0,16.0,14,8.0,1.7354588990870186,0.0,16.0,random_reference,True,0.0,2.0,teacher,medium,2.1419506325542637,0.0,16.0,True
3721418514,5,13,4.0,21.0,4.0,12.0,2.8125,4.0,3.0,2.625,0.0,0.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,16.0,189.0,17.0,5.0,0.0,16.0,14,7.0,1.9634121679479184,0.0634104072348733,15.936589592765127,random_reference,True,0.0,2.0,teacher,medium,2.7937005880613395,0.6807534601390053,15.319246539860995,True
13426705,5,13,4.642512077294686,22.0,4.642512077294686,10.0,2.65625,4.0,2.3043478260869565,3.555555555555556,1.0,1.0,4.0,2.0,5.0,3.0,5.0,2.0,5.0,4.0,0.0,0.0,0.0,14.0,189.0,17.357487922705314,8.0,0.0,14.0,14,8.0,1.1193809669369243,0.0,14.0,random_reference,True,0.0,0.0,teacher,low,1.305997255571671,0.0,14.0,True
822003948,5,13,3.768627450980392,23.0,3.768627450980392,13.0,2.75,3.0,3.0,2.5294117647058822,0.0,0.0,1.0,4.0,4.0,8.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,16.0,189.0,19.231372549019607,7.0,0.0,16.0,14,9.0,1.5869880020701297,0.0,16.0,random_reference,True,0.0,2.0,teacher,medium,2.2696855729261736,0.0,16.0,True
299032528,5,13,4.515625,27.0,4.515625,12.0,3.0625,5.0,3.0,3.125,0.0,0.0,2.0,2.0,3.0,6.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,17.0,189.0,22.484375,10.0,0.0,17.0,14,13.0,2.0214251181996565,0.1214233574866114,16.878576642513387,random_reference,True,0.0,3.0,teacher,medium,2.311014438640165,0.0,17.0,True
4279951358,5,13,3.571428571428572,21.0,3.571428571428572,11.0,2.5625,5.0,4.142857142857143,2.12,0.0,0.0,4.0,3.0,7.0,6.0,6.0,8.0,2.0,4.0,0.0,0.0,0.0,16.0,189.0,17.428571428571427,5.0,0.0,16.0,14,7.0,1.8357605157943775,0.0,16.0,random_reference,True,0.0,2.0,teacher,medium,2.157174284596226,0.0,16.0,True
2410401621,5,13,4.266666666666667,20.0,4.266666666666667,11.0,2.78125,4.0,3.083333333333333,2.6,1.0,0.0,1.0,2.0,5.0,4.0,7.0,3.0,3.0,2.0,0.0,0.0,0.0,16.0,189.0,15.733333333333334,4.0,0.0,16.0,14,6.0,1.3411609804899536,0.0,16.0,random_reference,True,0.0,2.0,teacher,low,1.8301098940427223,0.2632939629488882,15.736706037051112,True
4227320562,5,13,3.5217391304347827,21.0,3.5217391304347827,11.0,2.59375,4.0,3.555555555555556,2.217391304347826,0.0,0.0,3.0,3.0,5.0,6.0,6.0,7.0,3.0,4.0,0.0,0.0,0.0,15.0,189.0,17.47826086956522,6.0,0.0,15.0,14,7.0,1.8393141744985888,0.0,15.0,random_reference,True,0.0,1.0,teacher,medium,2.0657835585960913,0.0,15.0,True
3465183434,5,13,3.404858299595141,20.0,3.404858299595141,11.0,2.65625,4.0,2.3684210526315788,3.076923076923077,0.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,6.0,2.0,0.0,0.0,0.0,16.0,189.0,16.59514170040486,4.0,0.0,16.0,14,6.0,1.4811787817658388,0.0,16.0,random_reference,True,0.0,2.0,teacher,low,1.4085488811226181,0.0,16.0,True
2010706888,5,13,4.4089068825910935,19.0,4.4089068825910935,11.0,2.875,4.0,3.3076923076923075,2.5789473684210527,0.0,0.0,1.0,4.0,4.0,8.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,16.0,189.0,14.591093117408906,3.0,0.0,16.0,14,5.0,1.5800939996212606,0.0,16.0,random_reference,True,0.0,2.0,teacher,low,1.838093017246538,0.27127708615270385,15.728722913847296,True
4042979595,5,13,4.4089068825910935,22.0,4.4089068825910935,10.0,2.75,4.0,3.076923076923077,2.526315789473684,1.0,0.0,3.0,4.0,6.0,3.0,7.0,2.0,4.0,3.0,0.0,0.0,0.0,15.0,189.0,17.591093117408906,7.0,0.0,15.0,14,8.0,1.0486250412918152,0.0,15.0,random_reference,True,0.0,1.0,teacher,low,1.1994393439545115,0.0,15.0,True
1596340006,5,13,4.270588235294118,23.0,4.270588235294118,12.0,3.03125,4.0,3.066666666666667,3.0,0.0,0.0,3.0,2.0,3.0,7.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0,18.0,189.0,18.729411764705883,5.0,0.0,18.0,14,9.0,2.224764274065022,0.3247625133519776,17.675237486648022,random_reference,True,0.0,4.0,teacher,medium,2.9893356138457596,0.8763884859234254,17.123611514076575,True
2915949837,5,13,3.890688259109312,23.0,3.890688259109312,11.0,2.71875,4.0,3.1538461538461537,2.421052631578948,1.0,0.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,16.0,189.0,19.10931174089069,7.0,0.0,16.0,14,9.0,1.7172817455445075,0.0,16.0,random_reference,True,0.0,2.0,teacher,low,1.6773863275460228,0.0,16.0,True
578228786,5,13,3.404858299595141,21.0,3.404858299595141,10.0,2.625,4.0,2.3157894736842106,3.076923076923077,0.0,1.0,3.0,3.0,6.0,7.0,5.0,7.0,4.0,3.0,0.0,0.0,0.0,16.0,189.0,17.59514170040486,5.0,0.0,16.0,14,7.0,1.464549290231358,0.0,16.0,random_reference,True,0.0,2.0,teacher,low,1.5311214489570626,0.0,16.0,True
1089733892,5,13,3.5217391304347827,23.0,3.5217391304347827,10.0,2.59375,4.0,2.217391304347826,3.555555555555556,0.0,1.0,2.0,3.0,7.0,6.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,15.0,189.0,19.47826086956522,8.0,0.0,15.0,14,9.0,1.4071734884696212,0.0,15.0,random_reference,True,0.0,1.0,teacher,low,1.7662686294168957,0.0,15.0,True
4272881908,5,13,4.063492063492063,21.0,4.063492063492063,11.0,2.625,4.0,2.642857142857143,2.611111111111111,0.0,0.0,3.0,4.0,6.0,3.0,8.0,3.0,2.0,4.0,0.0,0.0,0.0,16.0,189.0,16.936507936507937,5.0,0.0,16.0,14,7.0,1.369633414019309,0.0,16.0,random_reference,True,0.0,2.0,teacher,low,1.2756492782335649,0.0,16.0,True
1426141472,5,13,3.0193236714975846,20.0,3.0193236714975846,10.0,2.46875,4.0,2.130434782608696,3.333333333333333,0.0,1.0,2.0,3.0,7.0,5.0,6.0,5.0,3.0,4.0,0.0,0.0,0.0,15.0,189.0,16.980676328502415,5.0,0.0,15.0,14,6.0,1.5269048300987726,0.0,15.0,random_reference,True,0.0,1.0,teacher,low,1.9031565522354859,0.33634062114165175,14.663659378858348,True
1895006191,5,13,3.5217391304347827,21.0,3.5217391304347827,11.0,2.875,5.0,3.4444444444444446,2.652173913043478,1.0,0.0,1.0,1.0,6.0,7.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,15.0,189.0,17.47826086956522,6.0,0.0,15.0,14,7.0,1.881392331555963,0.0,15.0,random_reference,True,0.0,1.0,teacher,medium,2.0069767802464185,0.0,15.0,True
3850413066,5,13,5.303030303030303,30.0,5.303030303030303,14.0,2.96875,4.0,2.619047619047619,3.636363636363636,0.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,17.0,189.0,24.696969696969692,13.0,0.0,17.0,14,16.0,1.5623626595392908,0.0,17.0,random_reference,True,0.0,3.0,teacher,medium,2.0749404992917464,0.0,17.0,True
705586690,5,13,4.16017316017316,24.0,4.16017316017316,11.0,2.65625,4.0,2.333333333333333,3.272727272727273,0.0,1.0,1.0,3.0,4.0,6.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,17.0,189.0,19.83982683982684,7.0,0.0,17.0,14,10.0,1.7918617142257205,0.0,17.0,random_reference,True,0.0,3.0,teacher,low,1.776928334551683,0.0,17.0,True
4284542066,5,13,4.4089068825910935,26.0,4.4089068825910935,13.0,2.8125,4.0,3.3076923076923075,2.473684210526316,0.0,0.0,2.0,5.0,8.0,7.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,16.0,189.0,21.591093117408903,10.0,0.0,16.0,14,12.0,2.0103498987151105,0.1103481380020654,15.889651861997937,random_reference,True,0.0,2.0,teacher,medium,2.476707948428034,0.3637608205056999,15.6362391794943,True
2930064944,5,13,5.0625,22.0,5.0625,10.0,3.125,4.0,3.125,3.125,0.0,0.0,2.0,3.0,5.0,5.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,15.0,189.0,16.9375,7.0,0.0,15.0,14,8.0,1.1791080961378548,0.0,15.0,random_reference,True,0.0,1.0,teacher,low,1.3586756628434284,0.0,15.0,True
3585311616,5,13,4.587301587301587,19.0,4.587301587301587,11.0,3.125,4.0,3.111111111111111,3.142857142857143,0.0,1.0,2.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,17.0,189.0,14.412698412698411,2.0,0.0,17.0,14,5.0,2.178375898221597,0.2783741375085524,16.721625862491447,random_reference,True,0.0,3.0,teacher,medium,2.530083705592531,0.41713657767019674,16.582863422329805,True
4030070276,5,13,4.0,21.0,4.0,11.0,2.875,4.0,3.0625,2.6875,0.0,0.0,2.0,2.0,7.0,5.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,16.0,189.0,17.0,5.0,0.0,16.0,14,7.0,1.8251697264662696,0.0,16.0,random_reference,True,0.0,2.0,teacher,medium,2.1374489123186433,0.0,16.0,True
