truth_table,khrapchenko_product,decision_tree_leaf_count,mean_certificate_size,maximum_certificate_size,mean_certificate_size_output_0,mean_certificate_size_output_1,anf_terms_degree_0,fourier_negative_degree_0,anf_terms_degree_1,fourier_negative_degree_1,anf_terms_degree_2,fourier_negative_degree_2,anf_terms_degree_3,fourier_negative_degree_3,anf_terms_degree_4,fourier_negative_degree_4,exact_aon_cover_upper,exact_minimum_gates,classical_lower_k_plus_1,classical_upper_k_plus_1,predicted_k_plus_1,classical_width,and_factorable_partitions,or_factorable_partitions,canalizing_variable_count,restriction_upper_k_plus_1,factor_upper_k_plus_1,construction_upper_k_plus_1,prime_cover_slack,cohort,baseline_lower_k_plus_1,baseline_upper_k_plus_1,baseline_covered,structure_augmented_lower_k_plus_1,structure_augmented_upper_k_plus_1,structure_augmented_covered,inputs,existing_upper_k_plus_1,source,restriction_gain,factor_gain,exact_k_plus_1,true_slack,residual_slack,model,predicted_residual_slack,calibration_offset,learned_reduction_beyond_construction,refined_upper_k_plus_1,covered
4260405667,4.063492063492063,10.0,2.78125,4.0,3.142857142857143,2.5,1.0,0.0,3.0,4.0,5.0,3.0,5.0,2.0,1.0,1.0,18,12,4.063492063492063,18.0,12.29458227011367,13.936507936507937,0.0,0.0,0.0,14.0,189.0,14.0,5.70541772988633,cost_12_random_reference,9.75856576702153,13.732959867253546,True,9.800749749015848,13.714109532756702,True,5,18.0,n5_cost_12_challenge,4.0,0.0,13,5.0,1.0,teacher,1.0900350307635787,1.900001760713045,0.0,14.0,True
2325056159,4.515625,9.0,2.8125,4.0,2.625,3.0,1.0,0.0,1.0,2.0,4.0,1.0,3.0,4.0,2.0,2.0,18,12,4.515625,18.0,11.547956275879642,13.484375,0.0,0.0,0.0,14.0,189.0,14.0,6.452043724120358,cost_12_random_reference,8.759091217154324,12.862174849817038,False,9.104285834211886,12.825112347825884,False,5,18.0,n5_cost_12_challenge,4.0,0.0,13,5.0,1.0,teacher,1.5481359561804782,1.900001760713045,0.0,14.0,True
3654353167,4.587301587301587,11.0,2.875,4.0,2.7222222222222223,3.071428571428572,1.0,1.0,1.0,1.0,5.0,1.0,7.0,5.0,3.0,3.0,23,12,4.587301587301587,23.0,13.809659117917072,18.41269841269841,0.0,0.0,0.0,15.0,189.0,15.0,9.190340882082928,cost_12_random_reference,11.0265011467011,15.28023609910561,True,11.200440922184404,15.190857972465166,True,5,23.0,n5_cost_12_challenge,8.0,0.0,13,10.0,2.0,teacher,1.9756419825676874,1.900001760713045,0.07564022185464236,14.924359778145357,True
3427585883,3.571428571428572,11.0,2.59375,5.0,2.571428571428572,2.611111111111111,1.0,0.0,2.0,2.0,5.0,1.0,8.0,4.0,3.0,1.0,19,12,3.571428571428572,19.0,11.257139859255089,15.428571428571427,0.0,0.0,0.0,15.0,189.0,15.0,7.742860140744913,cost_12_random_reference,8.529634653104917,12.672035066097934,False,8.736296297145836,12.62692457271772,False,5,19.0,n5_cost_12_challenge,4.0,0.0,13,6.0,2.0,teacher,1.9972029692237616,1.900001760713045,0.09720120851071656,14.902798791489284,True
1056505544,4.266666666666667,12.0,3.0625,4.0,3.1666666666666665,3.0,0.0,0.0,0.0,4.0,6.0,6.0,4.0,0.0,0.0,0.0,20,12,4.266666666666667,20.0,12.539233408501635,15.733333333333334,0.0,0.0,0.0,15.0,189.0,15.0,7.460766591498363,cost_12_random_reference,9.85588953534216,13.968637491507964,True,10.00665909268444,13.95596710314454,True,5,20.0,n5_cost_12_challenge,5.0,0.0,13,7.0,2.0,teacher,2.050051161909383,1.900001760713045,0.15004940119633803,14.849950598803662,True
553684228,3.571428571428572,11.0,2.5625,5.0,2.12,4.142857142857143,0.0,1.0,2.0,2.0,6.0,5.0,5.0,5.0,5.0,4.0,20,12,3.571428571428572,20.0,12.098367297658104,16.428571428571427,0.0,0.0,0.0,16.0,189.0,16.0,7.901632702341896,cost_12_random_reference,9.111292820952295,13.574608254336518,True,9.32327419360577,13.512635974215916,True,5,20.0,n5_cost_12_challenge,4.0,0.0,13,7.0,3.0,teacher,1.95034618937673,1.900001760713045,0.05034442866368494,15.949655571336315,True
296990015,4.063492063492063,12.0,2.71875,4.0,3.071428571428572,2.4444444444444446,1.0,0.0,0.0,0.0,3.0,4.0,2.0,5.0,4.0,2.0,22,12,4.063492063492063,22.0,13.605032683878711,17.936507936507937,0.0,0.0,0.0,17.0,189.0,17.0,8.394967316121289,cost_12_random_reference,10.893445194719606,15.045656192659996,True,11.069582233796748,14.972859805879342,True,5,22.0,n5_cost_12_challenge,5.0,0.0,13,9.0,4.0,teacher,2.7059193745339636,1.900001760713045,0.8059176138209185,16.194082386179083,True
2135229823,4.4089068825910935,13.0,2.78125,4.0,3.076923076923077,2.5789473684210527,1.0,0.0,0.0,1.0,4.0,5.0,4.0,5.0,3.0,4.0,22,12,4.4089068825910935,22.0,13.20125272120794,17.591093117408906,0.0,0.0,0.0,18.0,189.0,18.0,8.79874727879206,cost_12_random_reference,10.415876226121425,14.667365055110048,True,10.553213143400228,14.612573610919943,True,5,22.0,n5_cost_12_challenge,4.0,0.0,13,9.0,5.0,teacher,2.716352184585808,1.900001760713045,0.816350423872763,17.183649576127237,True
3309633440,3.515625,11.0,2.75,3.0,3.0,2.5,0.0,0.0,1.0,3.0,2.0,6.0,6.0,5.0,2.0,0.0,19,12,3.515625,19.0,10.471261854163073,15.484375,0.0,0.0,0.0,14.0,189.0,14.0,8.528738145836929,cost_12_random_reference,8.507489182544727,11.835171050615244,False,8.507188687570391,11.811110318120845,False,5,19.0,n5_cost_12_challenge,5.0,0.0,13,6.0,1.0,teacher,1.9586574914059653,1.900001760713045,0.058655730692920294,13.94134426930708,True
3490218112,3.102564102564102,11.0,2.4375,5.0,2.0384615384615383,4.166666666666667,0.0,1.0,0.0,5.0,0.0,2.0,3.0,3.0,2.0,2.0,17,12,3.102564102564102,17.0,11.15899981655116,13.897435897435898,0.0,0.0,0.0,15.0,189.0,15.0,5.841000183448839,cost_12_random_reference,8.483371871665883,12.544032043476427,False,8.679452912835735,12.52352936467112,False,5,17.0,n5_cost_12_challenge,2.0,0.0,13,4.0,2.0,teacher,2.712060244399838,1.900001760713045,0.8120584836867928,14.187941516313208,True
4129485840,3.571428571428572,12.0,2.53125,4.0,2.555555555555556,2.5,0.0,1.0,1.0,3.0,5.0,5.0,7.0,3.0,2.0,2.0,17,12,3.571428571428572,17.0,10.472647673130648,13.428571428571427,0.0,0.0,0.0,14.0,189.0,14.0,6.527352326869352,cost_12_random_reference,8.697882235537033,11.913312745424523,False,8.65755400454501,11.861606547210426,False,5,17.0,n5_cost_12_challenge,3.0,0.0,13,4.0,1.0,teacher,1.894420687916107,1.900001760713045,0.0,14.0,True
1617055342,4.587301587301587,10.0,2.8125,4.0,2.611111111111111,3.071428571428572,0.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,21,12,4.587301587301587,21.0,12.864572229266932,16.41269841269841,0.0,0.0,0.0,15.0,189.0,15.0,8.135427770733068,cost_12_random_reference,10.106828816775463,14.2762807421126,True,10.316097180743697,14.240265276599589,True,5,21.0,n5_cost_12_challenge,6.0,0.0,13,8.0,2.0,teacher,1.6325299025031954,1.900001760713045,0.0,15.0,True
4022403033,3.0727272727272728,11.0,2.46875,4.0,3.2,2.136363636363636,1.0,0.0,3.0,3.0,6.0,2.0,5.0,3.0,4.0,0.0,17,12,3.0727272727272728,17.0,11.071877159210304,13.927272727272728,0.0,0.0,0.0,15.0,189.0,15.0,5.928122840789696,cost_12_random_reference,8.584232476703786,12.442616872509683,False,8.595448162058892,12.416708119362706,False,5,17.0,n5_cost_12_challenge,2.0,0.0,13,4.0,2.0,teacher,2.3633711919247387,1.900001760713045,0.4633694312116936,14.536630568788306,True
450498650,4.4089068825910935,10.0,2.78125,4.0,2.5789473684210527,3.076923076923077,0.0,1.0,2.0,3.0,1.0,6.0,3.0,6.0,4.0,3.0,20,12,4.4089068825910935,20.0,12.376715848070802,15.591093117408906,0.0,0.0,0.0,14.0,189.0,14.0,7.623284151929198,cost_12_random_reference,9.773471004553404,13.818803297644898,True,9.743892019483752,13.785665981553343,True,5,20.0,n5_cost_12_challenge,6.0,0.0,13,7.0,1.0,teacher,1.635271977920437,1.900001760713045,0.0,14.0,True
2968979447,3.75,12.0,2.59375,4.0,3.083333333333333,2.3,1.0,0.0,0.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,18,12,3.75,18.0,11.003483082655212,14.25,0.0,0.0,0.0,14.0,189.0,14.0,6.996516917344788,cost_12_random_reference,8.319023355344294,12.42235788025932,False,8.508907725693739,12.372342580250187,False,5,18.0,n5_cost_12_challenge,4.0,0.0,13,5.0,1.0,teacher,2.900001760713045,1.900001760713045,1.0,13.0,True
3437189375,3.0727272727272728,11.0,2.5,4.0,3.3,2.136363636363636,1.0,0.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,2.0,20,12,3.0727272727272728,20.0,12.062116341783709,16.927272727272726,0.0,0.0,0.0,16.0,189.0,16.0,7.9378836582162915,cost_12_random_reference,9.315365047902098,13.433014923334468,True,9.526153079865692,13.363517778878927,True,5,20.0,n5_cost_12_challenge,4.0,0.0,13,7.0,3.0,teacher,2.283083870135821,1.900001760713045,0.3830821094227761,15.616917890577223,True
1482508876,4.063492063492063,12.0,2.78125,4.0,2.555555555555556,3.071428571428572,0.0,1.0,2.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,19,12,4.063492063492063,19.0,12.014202965553146,14.936507936507937,0.0,0.0,0.0,14.0,189.0,14.0,6.985797034446854,cost_12_random_reference,9.259919401774724,13.43197693584775,True,9.365303734625355,13.414603902524997,True,5,19.0,n5_cost_12_challenge,5.0,0.0,13,6.0,1.0,teacher,2.28154695534864,1.900001760713045,0.3815451946355948,13.618454805364404,True
1443296772,4.4089068825910935,10.0,2.84375,4.0,2.5789473684210527,3.230769230769231,0.0,1.0,1.0,2.0,5.0,9.0,6.0,4.0,4.0,2.0,20,12,4.4089068825910935,20.0,12.589139653103596,15.591093117408906,0.0,0.0,0.0,14.0,189.0,14.0,7.410860346896404,cost_12_random_reference,9.7627896354955,14.028767662425984,True,9.92872072191874,13.964930756404508,True,5,20.0,n5_cost_12_challenge,6.0,0.0,13,7.0,1.0,teacher,1.6875695410636398,1.900001760713045,0.0,14.0,True
436895246,3.571428571428572,11.0,2.625,4.0,2.555555555555556,2.7142857142857144,0.0,1.0,2.0,2.0,5.0,7.0,3.0,3.0,4.0,1.0,20,12,3.571428571428572,20.0,12.383608881818226,16.428571428571427,0.0,0.0,0.0,14.0,189.0,14.0,7.616391118181774,cost_12_random_reference,9.659386433884158,13.807679685706072,True,9.852869352690323,13.756340807150218,True,5,20.0,n5_cost_12_challenge,6.0,0.0,13,7.0,1.0,teacher,1.7465373416116852,1.900001760713045,0.0,14.0,True
825327025,3.515625,10.0,2.46875,4.0,2.5625,2.375,1.0,0.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0,2.0,22,12,3.515625,22.0,13.365051676715508,18.484375,0.0,0.0,0.0,14.0,189.0,14.0,8.634948323284492,cost_12_random_reference,10.710169247324584,14.717776269585643,True,10.903110809538052,14.726401630926132,True,5,22.0,n5_cost_12_challenge,8.0,0.0,13,9.0,1.0,teacher,1.5077192739797833,1.900001760713045,0.0,14.0,True
3486512188,5.303030303030303,10.0,2.71875,4.0,3.272727272727273,2.4285714285714284,0.0,0.0,3.0,3.0,1.0,5.0,3.0,6.0,4.0,3.0,20,12,5.303030303030303,20.0,12.506685974508637,14.696969696969697,0.0,0.0,0.0,14.0,189.0,14.0,7.493314025491365,cost_12_random_reference,9.950359466671657,13.942668068466304,True,9.964785772898892,13.912168529828763,True,5,20.0,n5_cost_12_challenge,6.0,0.0,13,7.0,1.0,teacher,1.5894878393696041,1.900001760713045,0.0,14.0,True
4102046991,4.4089068825910935,13.0,3.03125,4.0,3.0,3.076923076923077,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,23,12,4.4089068825910935,23.0,13.531584248804489,18.591093117408906,0.0,0.0,0.0,17.0,189.0,17.0,9.468415751195511,cost_12_random_reference,10.784219705459622,14.973208830560312,True,10.927362472547369,14.91484982993279,True,5,23.0,n5_cost_12_challenge,6.0,0.0,13,10.0,4.0,teacher,2.0849848572522,1.900001760713045,0.1849830965391548,16.815016903460844,True
202276872,3.0228571428571427,11.0,2.375,5.0,2.04,3.571428571428572,0.0,1.0,0.0,3.0,3.0,6.0,5.0,5.0,2.0,2.0,20,12,3.0228571428571427,20.0,12.555716553807745,16.97714285714286,0.0,0.0,0.0,15.0,189.0,15.0,7.444283446192257,cost_12_random_reference,9.752088679902954,13.943182173396398,True,9.727064192288577,13.91617555496648,True,5,20.0,n5_cost_12_challenge,5.0,0.0,13,7.0,2.0,teacher,2.1528658692749034,1.900001760713045,0.25286410856185837,14.747135891438141,True
4138925072,3.768627450980392,11.0,2.78125,4.0,3.066666666666667,2.5294117647058822,0.0,0.0,1.0,4.0,4.0,6.0,3.0,4.0,5.0,4.0,21,12,3.768627450980392,21.0,12.42931304460276,17.231372549019607,0.0,0.0,0.0,16.0,189.0,16.0,8.570686955397239,cost_12_random_reference,9.82593100456858,13.913222320443396,True,9.933379486025258,13.845712892374928,True,5,21.0,n5_cost_12_challenge,5.0,0.0,13,8.0,3.0,teacher,1.8255388065524742,1.900001760713045,0.0,16.0,True
3371665271,5.4,15.0,2.875,4.0,3.5,2.5,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,2.0,3.0,31,12,5.4,31.0,17.729191182301292,25.6,0.0,0.0,0.0,18.0,189.0,18.0,13.270808817698708,cost_12_upper_tail,14.987394397357898,19.187828306347924,False,15.173087181017776,19.109903127249765,False,5,31.0,n5_cost_12_challenge,13.0,0.0,13,18.0,5.0,student,1.9291086303444553,1.7045865256933213,0.2245221046511341,17.775477895348867,True
2846074799,4.4089068825910935,12.0,2.6875,5.0,2.769230769230769,2.631578947368421,1.0,0.0,1.0,1.0,2.0,2.0,3.0,6.0,4.0,4.0,28,12,4.4089068825910935,28.0,15.44948000492828,23.591093117408906,0.0,0.0,0.0,15.0,189.0,15.0,12.55051999507172,cost_12_upper_tail,12.669999470131096,16.896053405047965,True,12.91394929526782,16.818082593778907,True,5,28.0,n5_cost_12_challenge,13.0,0.0,13,15.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
2415463345,5.142857142857143,15.0,3.125,4.0,3.2857142857142856,3.0,1.0,0.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,30,12,5.142857142857143,30.0,18.025957712387218,24.857142857142858,0.0,0.0,0.0,18.0,189.0,18.0,11.974042287612782,cost_12_upper_tail,15.281945870964584,19.46266767631325,False,15.483731411309709,19.41979276945448,False,5,30.0,n5_cost_12_challenge,12.0,0.0,13,17.0,5.0,student,1.6961552421505335,1.7045865256933213,0.0,18.0,True
4205983551,4.16017316017316,12.0,2.65625,4.0,3.272727272727273,2.333333333333333,1.0,0.0,1.0,3.0,3.0,4.0,3.0,6.0,3.0,3.0,27,12,4.16017316017316,27.0,15.304062680561024,22.83982683982684,0.0,0.0,0.0,15.0,189.0,15.0,11.695937319438976,cost_12_upper_tail,12.735539639841049,16.762601605837727,True,12.818983193022076,16.725042626142315,True,5,27.0,n5_cost_12_challenge,12.0,0.0,13,14.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
3346517708,4.266666666666667,11.0,2.75,4.0,3.25,2.45,0.0,0.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,0.0,25,12,4.266666666666667,25.0,13.34180402889228,20.733333333333334,0.0,0.0,0.0,14.0,189.0,14.0,11.65819597110772,cost_12_upper_tail,10.648751129504443,14.729095798832178,True,10.726566291586384,14.702334658343252,True,5,25.0,n5_cost_12_challenge,11.0,0.0,13,12.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
859189964,5.368627450980392,13.0,2.84375,4.0,2.647058823529412,3.066666666666667,0.0,1.0,1.0,3.0,6.0,7.0,5.0,5.0,4.0,1.0,27,12,5.368627450980392,27.0,15.34822613288572,21.63137254901961,0.0,0.0,0.0,14.0,189.0,14.0,11.65177386711428,cost_12_upper_tail,12.64938770961049,16.774651513497872,True,12.673656715229637,16.737538599541796,True,5,27.0,n5_cost_12_challenge,13.0,0.0,13,14.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
4277242000,4.0,15.0,2.84375,4.0,3.0625,2.625,0.0,0.0,2.0,5.0,7.0,3.0,4.0,1.0,4.0,5.0,28,12,4.0,28.0,16.382301310790602,24.0,0.0,0.0,0.0,16.0,189.0,16.0,11.617698689209398,cost_12_upper_tail,13.795463874687195,17.895528193940827,False,13.922458372022287,17.777582322706653,False,5,28.0,n5_cost_12_challenge,12.0,0.0,13,15.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
520946967,3.571428571428572,13.0,2.5,4.0,2.388888888888889,2.642857142857143,1.0,1.0,0.0,1.0,7.0,2.0,3.0,2.0,1.0,3.0,27,12,3.571428571428572,27.0,15.54050053228066,23.428571428571427,0.0,0.0,0.0,18.0,189.0,18.0,11.45949946771934,cost_12_upper_tail,12.664744727385113,17.00625923710996,True,13.056702191896342,16.9505822281871,False,5,27.0,n5_cost_12_challenge,9.0,0.0,13,14.0,5.0,student,2.7045865256933213,1.7045865256933213,1.0,17.0,True
3743342384,4.266666666666667,11.0,2.71875,4.0,3.333333333333333,2.35,0.0,0.0,2.0,2.0,4.0,6.0,6.0,4.0,3.0,0.0,25,12,4.266666666666667,25.0,13.615836784441283,20.733333333333334,0.0,0.0,0.0,14.0,189.0,14.0,11.384163215558717,cost_12_upper_tail,10.973452754720082,15.02271107258059,True,11.019112477109893,14.99014113768212,True,5,25.0,n5_cost_12_challenge,11.0,0.0,13,12.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
1462766328,5.142857142857143,12.0,3.125,4.0,3.0,3.2857142857142856,0.0,1.0,1.0,1.0,4.0,6.0,6.0,4.0,3.0,0.0,26,12,5.142857142857143,26.0,14.631674365037902,20.857142857142858,0.0,0.0,0.0,16.0,189.0,16.0,11.368325634962098,cost_12_upper_tail,11.837174490249662,16.049944396238974,True,11.983203589098505,16.001845407770045,True,5,26.0,n5_cost_12_challenge,10.0,0.0,13,13.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
4002019737,5.5425101214574894,13.0,2.9375,4.0,3.3846153846153846,2.631578947368421,1.0,0.0,2.0,4.0,2.0,1.0,5.0,4.0,3.0,5.0,26,12,5.5425101214574894,26.0,14.721612093117672,20.45748987854251,0.0,0.0,0.0,16.0,189.0,16.0,11.278387906882328,cost_12_upper_tail,12.106912795363169,16.170309057254286,True,12.226833779129525,16.101549182812533,True,5,26.0,n5_cost_12_challenge,10.0,0.0,13,13.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
4048822036,4.803921568627451,13.0,2.84375,4.0,2.588235294117647,3.1333333333333333,0.0,1.0,3.0,3.0,4.0,6.0,5.0,8.0,5.0,2.0,27,12,4.803921568627451,27.0,15.88912860736088,22.19607843137255,0.0,0.0,0.0,18.0,189.0,18.0,11.11087139263912,cost_12_upper_tail,13.149936781579598,17.320248967187503,False,13.101230255263255,17.2748530578694,False,5,27.0,n5_cost_12_challenge,9.0,0.0,13,14.0,5.0,student,1.6961552421505335,1.7045865256933213,0.0,18.0,True
1381003818,4.266666666666667,11.0,2.8125,4.0,2.6,3.1666666666666665,0.0,1.0,1.0,2.0,3.0,5.0,6.0,4.0,2.0,0.0,24,12,4.266666666666667,24.0,12.91045249060575,19.733333333333334,0.0,0.0,0.0,14.0,189.0,14.0,11.08954750939425,cost_12_upper_tail,10.100283571719016,14.332917879122274,True,10.317964679846128,14.281664335829468,True,5,24.0,n5_cost_12_challenge,10.0,0.0,13,11.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
4114057898,4.587301587301587,12.0,2.9375,4.0,2.857142857142857,3.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,6.0,4.0,0.0,26,12,4.587301587301587,26.0,14.924335633966963,21.41269841269841,0.0,0.0,0.0,15.0,189.0,15.0,11.075664366033037,cost_12_upper_tail,12.161656451565648,16.326697483239784,True,12.299826684276567,16.277550616149053,True,5,26.0,n5_cost_12_challenge,11.0,0.0,13,13.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
2776925678,5.368627450980392,14.0,3.0625,4.0,3.0588235294117645,3.066666666666667,0.0,1.0,3.0,2.0,4.0,6.0,4.0,8.0,4.0,4.0,27,12,5.368627450980392,27.0,16.006969197630912,21.63137254901961,0.0,0.0,0.0,16.0,189.0,16.0,10.993030802369088,cost_12_upper_tail,13.167592230314108,17.476977660586012,False,13.21081385506954,17.40849289612736,False,5,27.0,n5_cost_12_challenge,11.0,0.0,13,14.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
682114238,4.270588235294118,12.0,2.75,3.0,2.5294117647058822,3.0,0.0,1.0,3.0,3.0,6.0,4.0,3.0,4.0,4.0,5.0,25,12,4.270588235294118,25.0,14.174634092479453,20.729411764705883,0.0,0.0,0.0,18.0,189.0,18.0,10.825365907520547,cost_12_upper_tail,11.636370289151294,15.672018613608348,True,11.722741056833232,15.59810404440904,True,5,25.0,n5_cost_12_challenge,7.0,0.0,13,12.0,5.0,student,1.6961552421505335,1.7045865256933213,0.0,18.0,True
2306969559,4.515625,12.0,3.0625,4.0,3.125,3.0,1.0,0.0,0.0,1.0,6.0,1.0,4.0,5.0,2.0,3.0,25,12,4.515625,25.0,14.17722399811945,20.484375,0.0,0.0,0.0,16.0,189.0,16.0,10.82277600188055,cost_12_upper_tail,11.364336397876402,15.646902573257297,True,11.546548916229114,15.55807525846266,True,5,25.0,n5_cost_12_challenge,9.0,0.0,13,12.0,3.0,student,2.7045865256933213,1.7045865256933213,1.0,15.0,True
4054947735,5.5425101214574894,12.0,2.90625,4.0,3.3846153846153846,2.5789473684210527,1.0,0.0,0.0,2.0,5.0,2.0,2.0,6.0,3.0,4.0,25,12,5.5425101214574894,25.0,14.29363219731035,19.45748987854251,0.0,0.0,0.0,17.0,189.0,17.0,10.70636780268965,cost_12_upper_tail,11.506247104091477,15.75788699520498,True,11.76353175557738,15.673257763853474,True,5,25.0,n5_cost_12_challenge,8.0,0.0,13,12.0,4.0,student,2.7045865256933213,1.7045865256933213,1.0,16.0,True
3452458272,3.890688259109312,12.0,3.0625,5.0,3.0,3.1538461538461537,0.0,1.0,1.0,4.0,2.0,4.0,6.0,6.0,2.0,3.0,24,12,3.890688259109312,24.0,13.306737833897444,20.10931174089069,0.0,0.0,0.0,17.0,189.0,17.0,10.693262166102556,cost_12_upper_tail,10.62215386493415,14.766101742818051,True,10.66762579809497,14.73286493516228,True,5,24.0,n5_cost_12_challenge,7.0,0.0,13,11.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
711649472,4.4089068825910935,13.0,2.78125,4.0,2.473684210526316,3.230769230769231,0.0,1.0,0.0,5.0,2.0,7.0,2.0,2.0,4.0,3.0,26,12,4.4089068825910935,26.0,15.323638091463684,21.591093117408906,0.0,0.0,0.0,16.0,189.0,16.0,10.676361908536316,cost_12_upper_tail,12.660205841828608,16.769209928676098,True,12.760280664328048,16.75202005695955,True,5,26.0,n5_cost_12_challenge,10.0,0.0,13,13.0,3.0,student,1.9291086303444553,1.7045865256933213,0.2245221046511341,15.775477895348866,True
1403680672,4.515625,11.0,2.8125,4.0,2.625,3.0,0.0,0.0,1.0,3.0,2.0,6.0,5.0,4.0,2.0,0.0,23,12,4.515625,23.0,12.39322176912571,18.484375,0.0,0.0,0.0,14.0,189.0,14.0,10.60677823087429,cost_12_upper_tail,9.697609262389305,13.804647353896543,True,9.778188932811924,13.773141590667889,True,5,23.0,n5_cost_12_challenge,9.0,0.0,13,10.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
118977636,5.142857142857143,12.0,2.90625,4.0,2.611111111111111,3.2857142857142856,0.0,1.0,2.0,0.0,4.0,5.0,4.0,5.0,2.0,1.0,26,12,5.142857142857143,26.0,15.480917011751984,20.857142857142858,0.0,0.0,0.0,16.0,189.0,16.0,10.519082988248016,cost_12_upper_tail,12.74110284359976,16.89822174932044,True,12.823779977885671,16.85558651540211,True,5,26.0,n5_cost_12_challenge,10.0,0.0,13,13.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
2948467246,3.571428571428572,13.0,2.6875,4.0,3.071428571428572,2.388888888888889,0.0,0.0,2.0,2.0,5.0,3.0,6.0,5.0,2.0,2.0,25,12,3.571428571428572,25.0,14.510288305045515,21.428571428571427,0.0,0.0,0.0,16.0,189.0,16.0,10.489711694954485,cost_12_upper_tail,11.829346197155026,15.935344802715797,True,11.89702929151914,15.887674484088652,True,5,25.0,n5_cost_12_challenge,9.0,0.0,13,12.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
250891980,4.0,12.0,3.03125,4.0,3.0625,3.0,0.0,0.0,1.0,1.0,2.0,7.0,5.0,4.0,2.0,0.0,23,12,4.0,23.0,12.51678584562583,19.0,0.0,0.0,0.0,15.0,189.0,15.0,10.48321415437417,cost_12_upper_tail,9.706798829614112,13.919929580057504,True,9.861840852701974,13.879928438345058,True,5,23.0,n5_cost_12_challenge,8.0,0.0,13,10.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
3114401205,4.266666666666667,12.0,2.8125,4.0,3.1666666666666665,2.6,1.0,0.0,1.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,25,12,4.266666666666667,25.0,14.569168068183972,20.733333333333334,0.0,0.0,0.0,14.0,189.0,14.0,10.430831931816028,cost_12_upper_tail,11.736724521363405,16.051472273460462,True,12.007325808378663,15.969306262696842,True,5,25.0,n5_cost_12_challenge,11.0,0.0,13,12.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
2769627690,5.5425101214574894,11.0,2.84375,4.0,2.5789473684210527,3.230769230769231,0.0,1.0,2.0,3.0,0.0,3.0,3.0,8.0,2.0,2.0,25,12,5.5425101214574894,25.0,14.570031498805436,19.45748987854251,0.0,0.0,0.0,15.0,189.0,15.0,10.429968501194564,cost_12_upper_tail,11.88411135857548,15.998707847045983,True,11.951180352909269,15.967043458514675,True,5,25.0,n5_cost_12_challenge,10.0,0.0,13,12.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
241043582,3.768627450980392,12.0,2.78125,4.0,2.5294117647058822,3.066666666666667,0.0,1.0,3.0,3.0,6.0,6.0,5.0,6.0,4.0,4.0,25,12,3.768627450980392,25.0,14.574390559580872,21.231372549019607,0.0,0.0,0.0,15.0,189.0,15.0,10.425609440419128,cost_12_upper_tail,11.890569508061718,16.041466298974075,True,11.810768058793002,15.994842922022526,True,5,25.0,n5_cost_12_challenge,10.0,0.0,13,12.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
3439933187,4.587301587301587,12.0,2.78125,4.0,2.555555555555556,3.071428571428572,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,25,12,4.587301587301587,25.0,14.595364783558791,20.41269841269841,0.0,0.0,0.0,18.0,189.0,18.0,10.404635216441209,cost_12_upper_tail,11.900716207195774,16.02899586570014,True,12.170348746582452,15.991020640299707,True,5,25.0,n5_cost_12_challenge,7.0,0.0,13,12.0,5.0,student,1.6961552421505335,1.7045865256933213,0.0,18.0,True
