truth_table,mean_certificate_size,anf_terms_degree_1,khrapchenko_product,decision_tree_leaf_count,target_NAND,lower_NAND,upper_NAND,position_NAND,target_NOR,lower_NOR,upper_NOR,position_NOR,target_AND_OR_NOT,lower_AND_OR_NOT,upper_AND_OR_NOT,position_AND_OR_NOT,exact_aon_cover_upper
59476,2.5625,2,4.063492063492063,10,13.0,4.063492063492063,26.25,0.44786263637989626,10.0,4.063492063492063,26.25,0.312645322840279,8.0,4.063492063492063,13.0,0.5523978685612789,13
59477,2.5,2,4.0,8,9.0,4.0,21.75,0.3380281690140845,11.0,4.0,21.75,0.4507042253521127,8.0,4.0,13.0,0.5555555555555556,13
59478,3.0625,3,6.25,12,17.0,6.25,30.75,0.47959183673469385,13.0,6.25,30.75,0.3163265306122449,13.0,6.25,18.88888888888889,0.6131868131868131,25
59479,2.75,1,5.142857142857143,10,12.0,5.142857142857143,26.25,0.3722504230118443,12.0,5.142857142857143,26.25,0.3722504230118443,10.0,5.142857142857143,16.0,0.5394736842105262,19
59480,2.625,1,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,13.0,0.6642984014209592,13
59481,3.0,3,5.0625,8,13.0,5.0625,21.75,0.5355805243445693,12.0,5.0625,21.75,0.4756554307116105,12.0,5.0625,13.11111111111111,0.9861949956859362,17
59482,2.75,2,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,11.0,5.0625,24.0,0.36633663366336633,9.0,5.0625,14.555555555555555,0.5201170446232626,15
59483,3.0,2,5.142857142857143,9,13.0,5.142857142857143,24.0,0.4696969696969697,12.0,5.142857142857143,24.0,0.41666666666666663,11.0,5.142857142857143,14.555555555555555,0.7284991568296797,17
59484,2.75,2,4.0,9,13.0,4.0,24.0,0.5,11.0,4.0,24.0,0.4,9.0,4.0,14.555555555555555,0.5684210526315789,15
59485,2.75,2,4.063492063492063,8,10.0,4.063492063492063,21.75,0.3921920574377384,12.0,4.063492063492063,21.75,0.5052726048911824,10.0,4.063492063492063,13.11111111111111,0.7666666666666667,14
59486,3.0,3,5.142857142857143,11,15.0,5.142857142857143,28.5,0.4648318042813456,13.0,5.142857142857143,28.5,0.3792048929663609,12.0,5.142857142857143,17.444444444444443,0.6387096774193549,20
59487,2.625,1,4.266666666666667,9,9.0,4.266666666666667,24.0,0.2905405405405405,12.0,4.266666666666667,24.0,0.4425675675675676,9.0,4.266666666666667,14.555555555555555,0.5572354211663068,17
59488,2.4375,0,3.2666666666666666,7,9.0,3.2666666666666666,19.5,0.41478439425051333,11.0,3.2666666666666666,19.5,0.5379876796714579,8.0,3.2666666666666666,11.0,0.7413793103448276,11
59489,3.0625,4,5.142857142857143,9,17.0,5.142857142857143,24.0,0.6818181818181819,12.0,5.142857142857143,24.0,0.41666666666666663,13.0,5.142857142857143,14.555555555555555,0.9409780775716696,19
59490,2.625,1,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,13.0,0.6642984014209592,13
59491,3.0,3,5.0625,8,13.0,5.0625,21.75,0.5355805243445693,12.0,5.0625,21.75,0.4756554307116105,12.0,5.0625,13.11111111111111,0.9861949956859362,17
59492,2.625,1,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,13.0,0.6642984014209592,13
59493,3.0,3,5.0625,8,13.0,5.0625,21.75,0.5355805243445693,12.0,5.0625,21.75,0.4756554307116105,12.0,5.0625,13.11111111111111,0.9861949956859362,17
59494,2.75,2,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,11.0,5.0625,24.0,0.36633663366336633,9.0,5.0625,14.555555555555555,0.5201170446232626,15
59495,3.0,2,5.142857142857143,9,13.0,5.142857142857143,24.0,0.4696969696969697,12.0,5.142857142857143,24.0,0.41666666666666663,11.0,5.142857142857143,14.555555555555555,0.7284991568296797,17
59496,2.5625,0,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,13.0,4.063492063492063,21.75,0.5618128786179044,9.0,4.063492063492063,13.0,0.6642984014209592,13
59497,3.125,4,6.25,10,17.0,6.25,26.25,0.5875,15.0,6.25,26.25,0.4875,14.0,6.25,16.0,0.8974358974358975,23
59498,2.6875,1,4.0,9,12.0,4.0,24.0,0.45,12.0,4.0,24.0,0.45,10.0,4.0,14.555555555555555,0.6631578947368422,15
59499,3.0625,3,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,15.0,5.142857142857143,24.0,0.5757575757575758,13.0,5.142857142857143,14.555555555555555,0.9409780775716696,19
59500,2.6875,1,4.0,9,12.0,4.0,24.0,0.45,12.0,4.0,24.0,0.45,10.0,4.0,14.555555555555555,0.6631578947368422,15
59501,3.0625,3,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,15.0,5.142857142857143,24.0,0.5757575757575758,13.0,5.142857142857143,14.555555555555555,0.9409780775716696,19
59502,2.8125,2,4.063492063492063,10,12.0,4.063492063492063,26.25,0.4027901985333572,12.0,4.063492063492063,26.25,0.4027901985333572,10.0,4.063492063492063,16.0,0.5811170212765957,17
59503,2.8125,2,4.266666666666667,9,11.0,4.266666666666667,24.0,0.3918918918918919,15.0,4.266666666666667,24.0,0.5945945945945946,11.0,4.266666666666667,14.555555555555555,0.7516198704103673,15
59504,2.5625,1,3.111111111111111,8,11.0,3.111111111111111,21.75,0.47690014903129657,11.0,3.111111111111111,21.75,0.47690014903129657,9.0,3.111111111111111,13.0,0.6966292134831461,13
59505,3.0,3,4.0,8,13.0,4.0,21.75,0.5633802816901409,12.0,4.0,21.75,0.5070422535211268,12.0,4.0,13.11111111111111,0.9878048780487805,17
59506,2.75,2,4.0,9,13.0,4.0,24.0,0.5,11.0,4.0,24.0,0.4,9.0,4.0,14.555555555555555,0.5684210526315789,15
59507,2.75,2,4.063492063492063,8,10.0,4.063492063492063,21.75,0.3921920574377384,12.0,4.063492063492063,21.75,0.5052726048911824,10.0,4.063492063492063,13.11111111111111,0.7666666666666667,14
59508,2.75,2,4.0,9,13.0,4.0,24.0,0.5,11.0,4.0,24.0,0.4,9.0,4.0,14.555555555555555,0.5684210526315789,15
59509,2.75,2,4.063492063492063,8,10.0,4.063492063492063,21.75,0.3921920574377384,12.0,4.063492063492063,21.75,0.5052726048911824,10.0,4.063492063492063,13.11111111111111,0.7666666666666667,14
59510,3.0,3,5.142857142857143,11,15.0,5.142857142857143,28.5,0.4648318042813456,13.0,5.142857142857143,28.5,0.3792048929663609,12.0,5.142857142857143,17.444444444444443,0.6387096774193549,20
59511,2.625,1,4.266666666666667,9,9.0,4.266666666666667,24.0,0.2905405405405405,12.0,4.266666666666667,24.0,0.4425675675675676,9.0,4.266666666666667,14.555555555555555,0.5572354211663068,17
59512,2.6875,1,4.0,9,12.0,4.0,24.0,0.45,12.0,4.0,24.0,0.45,10.0,4.0,14.555555555555555,0.6631578947368422,15
59513,3.0625,3,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,15.0,5.142857142857143,24.0,0.5757575757575758,13.0,5.142857142857143,14.555555555555555,0.9409780775716696,19
59514,2.8125,2,4.063492063492063,10,12.0,4.063492063492063,26.25,0.4027901985333572,12.0,4.063492063492063,26.25,0.4027901985333572,10.0,4.063492063492063,16.0,0.5811170212765957,17
59515,2.8125,2,4.266666666666667,9,11.0,4.266666666666667,24.0,0.3918918918918919,15.0,4.266666666666667,24.0,0.5945945945945946,11.0,4.266666666666667,14.555555555555555,0.7516198704103673,15
59516,2.8125,2,4.063492063492063,10,12.0,4.063492063492063,26.25,0.4027901985333572,12.0,4.063492063492063,26.25,0.4027901985333572,10.0,4.063492063492063,16.0,0.5811170212765957,17
59517,2.8125,2,4.266666666666667,9,11.0,4.266666666666667,24.0,0.3918918918918919,15.0,4.266666666666667,24.0,0.5945945945945946,11.0,4.266666666666667,14.555555555555555,0.7516198704103673,15
59518,3.0625,3,4.266666666666667,12,16.0,4.266666666666667,30.75,0.4808055380742606,16.0,4.266666666666667,30.75,0.4808055380742606,13.0,4.266666666666667,18.88888888888889,0.6656534954407295,22
59519,2.625,1,3.5636363636363635,10,10.0,3.5636363636363635,26.25,0.3277900220396714,15.0,3.5636363636363635,26.25,0.5481867361250251,10.0,3.5636363636363635,16.0,0.597953216374269,18
59520,2.3125,0,2.6181818181818177,10,9.0,2.6181818181818177,26.25,0.3123677630313522,13.0,2.6181818181818177,26.25,0.48163108290055784,7.0,2.6181818181818177,12.0,0.5736434108527132,12
59521,3.0625,4,4.266666666666667,12,17.0,4.266666666666667,30.75,0.5185651353052234,15.0,4.266666666666667,30.75,0.4430459408432977,12.0,4.266666666666667,18.88888888888889,0.5972644376899696,20
59522,2.625,1,4.266666666666667,11,15.0,4.266666666666667,28.5,0.48418156808803303,14.0,4.266666666666667,28.5,0.44291609353507566,11.0,4.266666666666667,17.444444444444443,0.5868465430016864,18
59523,3.0,3,5.142857142857143,11,14.0,5.142857142857143,28.5,0.42201834862385323,15.0,5.142857142857143,28.5,0.4648318042813456,11.0,5.142857142857143,17.444444444444443,0.5574193548387097,18
59524,2.625,1,4.266666666666667,11,15.0,4.266666666666667,28.5,0.48418156808803303,14.0,4.266666666666667,28.5,0.44291609353507566,11.0,4.266666666666667,17.444444444444443,0.5868465430016864,18
59525,3.0,3,5.142857142857143,11,14.0,5.142857142857143,28.5,0.42201834862385323,15.0,5.142857142857143,28.5,0.4648318042813456,11.0,5.142857142857143,17.444444444444443,0.5574193548387097,18
59526,2.9375,2,6.34920634920635,12,16.0,6.34920634920635,30.75,0.4364937388193202,15.0,6.34920634920635,30.75,0.39551146527890707,12.0,6.34920634920635,18.88888888888889,0.530379746835443,24
59527,3.0625,2,6.25,12,14.0,6.25,30.75,0.35714285714285715,16.0,6.25,30.75,0.4387755102040816,12.0,6.25,18.88888888888889,0.5340659340659341,24
59528,2.125,0,2.4,8,6.0,2.4,21.75,0.23772609819121443,9.0,2.4,21.75,0.3927648578811369,5.0,2.4,8.0,0.6428571428571429,8
59529,2.8125,4,4.063492063492063,10,14.0,4.063492063492063,26.25,0.49293507422643534,14.0,4.063492063492063,26.25,0.49293507422643534,10.0,4.063492063492063,16.0,0.5811170212765957,16
59530,2.3125,1,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,8.0,3.111111111111111,13.0,0.5955056179775281,13
59531,2.75,3,4.0,9,11.0,4.0,24.0,0.4,14.0,4.0,24.0,0.55,9.0,4.0,14.0,0.6,14
59532,2.3125,1,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,8.0,3.111111111111111,13.0,0.5955056179775281,13
59533,2.75,3,4.0,9,11.0,4.0,24.0,0.4,14.0,4.0,24.0,0.55,9.0,4.0,14.0,0.6,14
59534,2.5,2,4.0,10,11.0,4.0,26.25,0.3595505617977528,11.0,4.0,26.25,0.3595505617977528,8.0,4.0,16.0,0.4166666666666667,18
59535,2.5625,2,4.063492063492063,10,10.0,4.063492063492063,26.25,0.312645322840279,14.0,4.063492063492063,26.25,0.49293507422643534,8.0,4.063492063492063,12.0,0.622,12
59536,2.625,1,4.266666666666667,11,15.0,4.266666666666667,28.5,0.48418156808803303,14.0,4.266666666666667,28.5,0.44291609353507566,11.0,4.266666666666667,17.444444444444443,0.5868465430016864,18
59537,3.0,3,5.142857142857143,11,14.0,5.142857142857143,28.5,0.42201834862385323,15.0,5.142857142857143,28.5,0.4648318042813456,11.0,5.142857142857143,17.444444444444443,0.5574193548387097,18
59538,2.9375,2,6.34920634920635,12,16.0,6.34920634920635,30.75,0.4364937388193202,15.0,6.34920634920635,30.75,0.39551146527890707,12.0,6.34920634920635,18.88888888888889,0.530379746835443,24
59539,3.0625,2,6.25,12,14.0,6.25,30.75,0.35714285714285715,16.0,6.25,30.75,0.4387755102040816,12.0,6.25,18.88888888888889,0.5340659340659341,24
59540,2.9375,2,6.34920634920635,12,16.0,6.34920634920635,30.75,0.4364937388193202,15.0,6.34920634920635,30.75,0.39551146527890707,12.0,6.34920634920635,18.88888888888889,0.530379746835443,24
59541,3.0625,2,6.25,12,14.0,6.25,30.75,0.35714285714285715,16.0,6.25,30.75,0.4387755102040816,12.0,6.25,18.88888888888889,0.5340659340659341,24
59542,3.375,3,9.0,14,22.0,9.0,35.25,0.5333333333333333,20.0,9.0,35.25,0.45714285714285713,16.0,9.0,21.77777777777778,0.6260869565217391,33
59543,3.1875,1,7.682539682539683,13,17.0,7.682539682539683,33.0,0.4075235109717868,19.0,7.682539682539683,33.0,0.48652037617554855,14.0,7.682539682539683,20.333333333333332,0.5784190715181933,30
59544,2.4375,1,4.063492063492063,9,12.0,4.063492063492063,24.0,0.4482484076433121,13.0,4.063492063492063,24.0,0.4984076433121019,9.0,4.063492063492063,14.555555555555555,0.5658093797276853,15
59545,2.75,3,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,14.0,5.0625,24.0,0.5247524752475248,9.0,5.0625,14.0,0.5524475524475524,14
59546,2.625,2,5.0625,10,15.0,5.0625,26.25,0.5162241887905604,14.0,5.0625,26.25,0.4690265486725664,12.0,5.0625,16.0,0.7257142857142858,20
59547,2.8125,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,15.0,5.142857142857143,26.25,0.5143824027072759,10.0,5.142857142857143,16.0,0.5394736842105262,19
59548,2.625,2,5.0625,10,15.0,5.0625,26.25,0.5162241887905604,14.0,5.0625,26.25,0.4690265486725664,12.0,5.0625,16.0,0.7257142857142858,20
59549,2.8125,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,15.0,5.142857142857143,26.25,0.5143824027072759,10.0,5.142857142857143,16.0,0.5394736842105262,19
59550,2.9375,3,6.34920634920635,12,17.0,6.34920634920635,30.75,0.47747601235973325,16.0,6.34920634920635,30.75,0.4364937388193202,13.0,6.34920634920635,18.88888888888889,0.6101265822784809,25
59551,2.6875,1,5.4,11,13.0,5.4,28.5,0.37229437229437223,15.0,5.4,28.5,0.4588744588744588,10.0,5.4,17.444444444444443,0.4649446494464945,18
59552,2.125,0,2.4,8,6.0,2.4,21.75,0.23772609819121443,9.0,2.4,21.75,0.3927648578811369,5.0,2.4,8.0,0.6428571428571429,8
59553,2.8125,4,4.063492063492063,10,14.0,4.063492063492063,26.25,0.49293507422643534,14.0,4.063492063492063,26.25,0.49293507422643534,10.0,4.063492063492063,16.0,0.5811170212765957,16
59554,2.3125,1,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,8.0,3.111111111111111,13.0,0.5955056179775281,13
59555,2.75,3,4.0,9,11.0,4.0,24.0,0.4,14.0,4.0,24.0,0.55,9.0,4.0,14.0,0.6,14
59556,2.4375,1,4.063492063492063,9,12.0,4.063492063492063,24.0,0.4482484076433121,13.0,4.063492063492063,24.0,0.4984076433121019,9.0,4.063492063492063,14.555555555555555,0.5658093797276853,15
59557,2.75,3,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,14.0,5.0625,24.0,0.5247524752475248,9.0,5.0625,14.0,0.5524475524475524,14
59558,2.625,2,5.0625,10,15.0,5.0625,26.25,0.5162241887905604,14.0,5.0625,26.25,0.4690265486725664,12.0,5.0625,16.0,0.7257142857142858,20
59559,2.8125,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,15.0,5.142857142857143,26.25,0.5143824027072759,10.0,5.142857142857143,16.0,0.5394736842105262,19
59560,2.0625,0,2.2857142857142856,7,6.0,2.2857142857142856,19.5,0.2738589211618257,9.0,2.2857142857142856,19.5,0.4481327800829875,5.0,2.2857142857142856,7.0,0.7878787878787878,7
59561,2.6875,4,4.0,9,14.0,4.0,24.0,0.55,11.0,4.0,24.0,0.4,10.0,4.0,14.555555555555555,0.6631578947368422,15
59562,2.125,1,2.25,8,8.0,2.25,21.75,0.34615384615384615,10.0,2.25,21.75,0.44871794871794873,7.0,2.25,10.0,0.7419354838709677,10
59563,2.5625,3,3.111111111111111,8,11.0,3.111111111111111,21.75,0.47690014903129657,11.0,3.111111111111111,21.75,0.47690014903129657,9.0,3.111111111111111,13.0,0.6966292134831461,13
59564,2.25,1,3.0625,8,9.0,3.0625,21.75,0.3712374581939799,10.0,3.0625,21.75,0.42474916387959866,8.0,3.0625,12.0,0.6643356643356644,12
59565,2.625,3,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,13.0,0.6642984014209592,13
59566,2.3125,2,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,9.0,3.111111111111111,14.0,0.6326530612244898,14
59567,2.4375,2,3.2666666666666666,8,9.0,3.2666666666666666,21.75,0.3642921550946799,11.0,3.2666666666666666,21.75,0.47249774571686204,8.0,3.2666666666666666,11.0,0.7413793103448276,11
59568,2.3125,1,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,8.0,3.111111111111111,13.0,0.5955056179775281,13
59569,2.75,3,4.0,9,11.0,4.0,24.0,0.4,14.0,4.0,24.0,0.55,9.0,4.0,14.0,0.6,14
59570,2.5,2,4.0,10,11.0,4.0,26.25,0.3595505617977528,11.0,4.0,26.25,0.3595505617977528,8.0,4.0,16.0,0.4166666666666667,18
59571,2.5625,2,4.063492063492063,10,10.0,4.063492063492063,26.25,0.312645322840279,14.0,4.063492063492063,26.25,0.49293507422643534,8.0,4.063492063492063,12.0,0.622,12
59572,2.625,2,5.0625,10,15.0,5.0625,26.25,0.5162241887905604,14.0,5.0625,26.25,0.4690265486725664,12.0,5.0625,16.0,0.7257142857142858,20
59573,2.8125,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,15.0,5.142857142857143,26.25,0.5143824027072759,10.0,5.142857142857143,16.0,0.5394736842105262,19
59574,2.9375,3,6.34920634920635,12,17.0,6.34920634920635,30.75,0.47747601235973325,16.0,6.34920634920635,30.75,0.4364937388193202,13.0,6.34920634920635,18.88888888888889,0.6101265822784809,25
59575,2.6875,1,5.4,11,13.0,5.4,28.5,0.37229437229437223,15.0,5.4,28.5,0.4588744588744588,10.0,5.4,17.444444444444443,0.4649446494464945,18
59576,2.25,1,3.0625,8,9.0,3.0625,21.75,0.3712374581939799,10.0,3.0625,21.75,0.42474916387959866,8.0,3.0625,12.0,0.6643356643356644,12
59577,2.625,3,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,13.0,0.6642984014209592,13
59578,2.3125,2,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,9.0,3.111111111111111,14.0,0.6326530612244898,14
59579,2.4375,2,3.2666666666666666,8,9.0,3.2666666666666666,21.75,0.3642921550946799,11.0,3.2666666666666666,21.75,0.47249774571686204,8.0,3.2666666666666666,11.0,0.7413793103448276,11
59580,2.4375,2,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,11.0,4.063492063492063,24.0,0.3980891719745223,9.0,4.063492063492063,14.555555555555555,0.5658093797276853,16
59581,2.6875,2,4.266666666666667,9,12.0,4.266666666666667,24.0,0.4425675675675676,14.0,4.266666666666667,24.0,0.543918918918919,10.0,4.266666666666667,14.555555555555555,0.654427645788337,18
59582,2.625,3,4.266666666666667,11,15.0,4.266666666666667,28.5,0.48418156808803303,15.0,4.266666666666667,28.5,0.48418156808803303,12.0,4.266666666666667,17.444444444444443,0.6627318718381114,20
59583,2.4375,1,3.5636363636363635,9,9.0,3.5636363636363635,24.0,0.31494661921708184,14.0,3.5636363636363635,24.0,0.5596085409252669,9.0,3.5636363636363635,14.555555555555555,0.5855541260797648,15
59584,2.125,0,2.4,8,6.0,2.4,21.75,0.23772609819121443,9.0,2.4,21.75,0.3927648578811369,5.0,2.4,8.0,0.6428571428571429,8
59585,2.8125,4,4.063492063492063,10,14.0,4.063492063492063,26.25,0.49293507422643534,14.0,4.063492063492063,26.25,0.49293507422643534,10.0,4.063492063492063,16.0,0.5811170212765957,16
59586,2.4375,1,4.063492063492063,9,12.0,4.063492063492063,24.0,0.4482484076433121,13.0,4.063492063492063,24.0,0.4984076433121019,9.0,4.063492063492063,14.555555555555555,0.5658093797276853,15
59587,2.75,3,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,14.0,5.0625,24.0,0.5247524752475248,9.0,5.0625,14.0,0.5524475524475524,14
59588,2.3125,1,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,8.0,3.111111111111111,13.0,0.5955056179775281,13
59589,2.75,3,4.0,9,11.0,4.0,24.0,0.4,14.0,4.0,24.0,0.55,9.0,4.0,14.0,0.6,14
59590,2.625,2,5.0625,10,15.0,5.0625,26.25,0.5162241887905604,14.0,5.0625,26.25,0.4690265486725664,12.0,5.0625,16.0,0.7257142857142858,20
59591,2.8125,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,15.0,5.142857142857143,26.25,0.5143824027072759,10.0,5.142857142857143,16.0,0.5394736842105262,19
59592,2.0625,0,2.2857142857142856,7,6.0,2.2857142857142856,19.5,0.2738589211618257,9.0,2.2857142857142856,19.5,0.4481327800829875,5.0,2.2857142857142856,7.0,0.7878787878787878,7
59593,2.6875,4,4.0,9,14.0,4.0,24.0,0.55,11.0,4.0,24.0,0.4,10.0,4.0,14.555555555555555,0.6631578947368422,15
59594,2.25,1,3.0625,8,9.0,3.0625,21.75,0.3712374581939799,10.0,3.0625,21.75,0.42474916387959866,8.0,3.0625,12.0,0.6643356643356644,12
59595,2.625,3,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,13.0,0.6642984014209592,13
59596,2.125,1,2.25,8,8.0,2.25,21.75,0.34615384615384615,10.0,2.25,21.75,0.44871794871794873,7.0,2.25,10.0,0.7419354838709677,10
59597,2.5625,3,3.111111111111111,8,11.0,3.111111111111111,21.75,0.47690014903129657,11.0,3.111111111111111,21.75,0.47690014903129657,9.0,3.111111111111111,13.0,0.6966292134831461,13
59598,2.3125,2,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,9.0,3.111111111111111,14.0,0.6326530612244898,14
59599,2.4375,2,3.2666666666666666,8,9.0,3.2666666666666666,21.75,0.3642921550946799,11.0,3.2666666666666666,21.75,0.47249774571686204,8.0,3.2666666666666666,11.0,0.7413793103448276,11
59600,2.3125,1,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,8.0,3.111111111111111,13.0,0.5955056179775281,13
59601,2.75,3,4.0,9,11.0,4.0,24.0,0.4,14.0,4.0,24.0,0.55,9.0,4.0,14.0,0.6,14
59602,2.625,2,5.0625,10,15.0,5.0625,26.25,0.5162241887905604,14.0,5.0625,26.25,0.4690265486725664,12.0,5.0625,16.0,0.7257142857142858,20
59603,2.8125,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,15.0,5.142857142857143,26.25,0.5143824027072759,10.0,5.142857142857143,16.0,0.5394736842105262,19
59604,2.5,2,4.0,10,11.0,4.0,26.25,0.3595505617977528,11.0,4.0,26.25,0.3595505617977528,8.0,4.0,16.0,0.4166666666666667,18
59605,2.5625,2,4.063492063492063,10,10.0,4.063492063492063,26.25,0.312645322840279,14.0,4.063492063492063,26.25,0.49293507422643534,8.0,4.063492063492063,12.0,0.622,12
59606,2.9375,3,6.34920634920635,12,17.0,6.34920634920635,30.75,0.47747601235973325,16.0,6.34920634920635,30.75,0.4364937388193202,13.0,6.34920634920635,18.88888888888889,0.6101265822784809,25
59607,2.6875,1,5.4,11,13.0,5.4,28.5,0.37229437229437223,15.0,5.4,28.5,0.4588744588744588,10.0,5.4,17.444444444444443,0.4649446494464945,18
59608,2.25,1,3.0625,8,9.0,3.0625,21.75,0.3712374581939799,10.0,3.0625,21.75,0.42474916387959866,8.0,3.0625,12.0,0.6643356643356644,12
59609,2.625,3,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,13.0,0.6642984014209592,13
59610,2.4375,2,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,11.0,4.063492063492063,24.0,0.3980891719745223,9.0,4.063492063492063,14.555555555555555,0.5658093797276853,16
59611,2.6875,2,4.266666666666667,9,12.0,4.266666666666667,24.0,0.4425675675675676,14.0,4.266666666666667,24.0,0.543918918918919,10.0,4.266666666666667,14.555555555555555,0.654427645788337,18
59612,2.3125,2,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,9.0,3.111111111111111,14.0,0.6326530612244898,14
59613,2.4375,2,3.2666666666666666,8,9.0,3.2666666666666666,21.75,0.3642921550946799,11.0,3.2666666666666666,21.75,0.47249774571686204,8.0,3.2666666666666666,11.0,0.7413793103448276,11
59614,2.625,3,4.266666666666667,11,15.0,4.266666666666667,28.5,0.48418156808803303,15.0,4.266666666666667,28.5,0.48418156808803303,12.0,4.266666666666667,17.444444444444443,0.6627318718381114,20
59615,2.4375,1,3.5636363636363635,9,9.0,3.5636363636363635,24.0,0.31494661921708184,14.0,3.5636363636363635,24.0,0.5596085409252669,9.0,3.5636363636363635,14.555555555555555,0.5855541260797648,15
59616,2.0625,0,2.2857142857142856,7,6.0,2.2857142857142856,19.5,0.2738589211618257,9.0,2.2857142857142856,19.5,0.4481327800829875,5.0,2.2857142857142856,7.0,0.7878787878787878,7
59617,2.6875,4,4.0,9,14.0,4.0,24.0,0.55,11.0,4.0,24.0,0.4,10.0,4.0,14.555555555555555,0.6631578947368422,15
59618,2.25,1,3.0625,8,9.0,3.0625,21.75,0.3712374581939799,10.0,3.0625,21.75,0.42474916387959866,8.0,3.0625,12.0,0.6643356643356644,12
59619,2.625,3,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,13.0,0.6642984014209592,13
59620,2.25,1,3.0625,8,9.0,3.0625,21.75,0.3712374581939799,10.0,3.0625,21.75,0.42474916387959866,8.0,3.0625,12.0,0.6643356643356644,12
59621,2.625,3,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,13.0,0.6642984014209592,13
59622,2.4375,2,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,11.0,4.063492063492063,24.0,0.3980891719745223,9.0,4.063492063492063,14.555555555555555,0.5658093797276853,16
59623,2.6875,2,4.266666666666667,9,12.0,4.266666666666667,24.0,0.4425675675675676,14.0,4.266666666666667,24.0,0.543918918918919,10.0,4.266666666666667,14.555555555555555,0.654427645788337,18
59624,2.0,0,2.25,6,6.0,2.25,17.25,0.31666666666666665,6.0,2.25,17.25,0.31666666666666665,4.0,2.25,6.0,0.7333333333333333,6
59625,2.5625,4,4.063492063492063,8,14.0,4.063492063492063,21.75,0.6183531523446264,10.0,4.063492063492063,21.75,0.3921920574377384,9.0,4.063492063492063,13.11111111111111,0.656140350877193,14
